"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28862","A debtor is activated by an authenticated service provider","tests","Mon Jan 13 07:06:50 GMT 2025","passed","Mon Jan 13 07:07:19 GMT 2025","","test_activation","",""
"","1084","A Service Provider is authenticated","tests","Mon Jan 13 07:07:19 GMT 2025","passed","Mon Jan 13 07:07:20 GMT 2025","","test_auth","",""
"","8485","RTP form is filled and submitted","tests","Mon Jan 13 07:09:26 GMT 2025","failed","Mon Jan 13 07:09:35 GMT 2025","","test_navigation","",""
"","2187","A debtor Service Provider cannot send an RTP","","Mon Jan 13 07:08:08 GMT 2025","passed","Mon Jan 13 07:08:10 GMT 2025","","","",""
"","294","Whitespaces is allowed in description and company name field","tests","Mon Jan 13 07:09:35 GMT 2025","passed","Mon Jan 13 07:09:36 GMT 2025","","test_navigation","",""
"","3127","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Mon Jan 13 07:08:00 GMT 2025","passed","Mon Jan 13 07:08:03 GMT 2025","","","",""
"","3039","An authenticated Service Provider cannot send an RTP to an activated debtor","","Mon Jan 13 07:08:03 GMT 2025","passed","Mon Jan 13 07:08:06 GMT 2025","","","",""
"","442","The RTP web page is reachable","tests","Mon Jan 13 07:07:21 GMT 2025","passed","Mon Jan 13 07:07:21 GMT 2025","","test_landing_page","",""
"","396","A Service Provider with invalid client ID is not authenticated","tests","Mon Jan 13 07:07:20 GMT 2025","passed","Mon Jan 13 07:07:20 GMT 2025","","test_auth","",""
"","2448","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Mon Jan 13 07:07:57 GMT 2025","passed","Mon Jan 13 07:08:00 GMT 2025","","","",""
"","382","Comma is not allowed in amount field","tests","Mon Jan 13 07:09:35 GMT 2025","broken","Mon Jan 13 07:09:35 GMT 2025","","test_navigation","",""
"","1","Successful login","","Mon Jan 13 07:08:10 GMT 2025","passed","Mon Jan 13 07:08:10 GMT 2025","","","",""
"","1284","An RTP is sent through API","tests","Mon Jan 13 07:07:21 GMT 2025","failed","Mon Jan 13 07:07:23 GMT 2025","","test_send_rtp","",""
"","850","A Service Provider with invalid client secret is not authenticated","tests","Mon Jan 13 07:07:20 GMT 2025","passed","Mon Jan 13 07:07:21 GMT 2025","","test_auth","",""
"","2296","A debtor Service Provider activates a debtor","","Mon Jan 13 07:07:55 GMT 2025","passed","Mon Jan 13 07:07:57 GMT 2025","","","",""
"","2162","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Mon Jan 13 07:08:06 GMT 2025","passed","Mon Jan 13 07:08:08 GMT 2025","","","",""
"","357","A Service Provider tries to activates a debtor without having the correct credentials","","Mon Jan 13 07:08:00 GMT 2025","passed","Mon Jan 13 07:08:00 GMT 2025","","","",""
