"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7204","RTP form cancellation with reason MODT","ux-tests.tests","2026-08-19","failed","2026-08-19","","test_RTP_cancel_v3","",""
"","1891","RTP form is filled and submitted","ux-tests.tests","2026-08-19","passed","2026-08-19","","test_RTP_submission_v4","",""
"","7323","RTP form cancellation with reason PAID","ux-tests.tests","2026-08-19","failed","2026-08-19","","test_RTP_cancel_v4","",""
"","1107","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-08-19","passed","2026-08-19","","test_RTP_submission_v4","",""
"","1114","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-08-19","passed","2026-08-19","","test_RTP_submission_v3","",""
"","10026","RTP form cancellation with reason PAID","ux-tests.tests","2026-08-19","failed","2026-08-19","","test_RTP_cancel_v3","",""
"","4903","RTP form is filled and submitted","ux-tests.tests","2026-08-19","passed","2026-08-19","","test_RTP_cancel_v3","",""
"","2323","RTP form is filled and submitted","ux-tests.tests","2026-08-19","passed","2026-08-19","","test_RTP_cancel_v4","",""
"","1772","RTP form is filled and submitted","ux-tests.tests","2026-08-19","passed","2026-08-19","","test_RTP_submission_v3","",""
"","31786","RTP form cancellation with reason MODT","ux-tests.tests","2026-08-19","broken","2026-08-19","","test_RTP_cancel_v4","",""
