"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1441","The response body contains a comprehensible error message","tests","Thu May 08 07:07:09 GMT 2025","passed","Thu May 08 07:07:11 GMT 2025","","test_send_rtp","",""
"","4073","Successfully cancel a Request to Pay","","Thu May 08 07:08:28 GMT 2025","passed","Thu May 08 07:08:32 GMT 2025","","","",""
"","2475","Attempt to cancel a non-existing RTP","","Thu May 08 07:08:35 GMT 2025","passed","Thu May 08 07:08:37 GMT 2025","","","",""
"","774","Cannot send RTP with expired date","tests","Thu May 08 07:07:04 GMT 2025","failed","Thu May 08 07:07:05 GMT 2025","","test_debtor_service_provider","",""
"","962","Whitespaces is allowed in description and company name field","tests","Thu May 08 07:10:59 GMT 2025","passed","Thu May 08 07:11:00 GMT 2025","","test_submission","",""
"","2056","RTP is successfully cancelled","tests","Thu May 08 07:06:59 GMT 2025","passed","Thu May 08 07:07:01 GMT 2025","","test_cancel_rtp","",""
"","1","Successful login","","Thu May 08 07:08:44 GMT 2025","passed","Thu May 08 07:08:44 GMT 2025","","","",""
"","1853","A debtor Service Provider activates a debtor","","Thu May 08 07:08:24 GMT 2025","passed","Thu May 08 07:08:26 GMT 2025","","","",""
"","2848","A debtor is activated by an authenticated service provider","tests","Thu May 08 07:06:48 GMT 2025","passed","Thu May 08 07:06:50 GMT 2025","","test_activation","",""
"","1615","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Thu May 08 07:08:26 GMT 2025","passed","Thu May 08 07:08:27 GMT 2025","","","",""
"","526","A Service Provider with invalid client secret is not authenticated","tests","Thu May 08 07:06:55 GMT 2025","passed","Thu May 08 07:06:56 GMT 2025","","test_auth","",""
"","359","The service returns the mocked server error","tests","Thu May 08 07:07:06 GMT 2025","passed","Thu May 08 07:07:06 GMT 2025","","test_mock","",""
"","1094","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Thu May 08 07:08:41 GMT 2025","passed","Thu May 08 07:08:42 GMT 2025","","","",""
"","416","Failed callback for non existing Service Provider - DS-08P compliant","tests","Thu May 08 07:06:59 GMT 2025","passed","Thu May 08 07:06:59 GMT 2025","","test_callback","",""
"","418","Failed callback for non existing Service Provider - DS-04b compliant","tests","Thu May 08 07:06:58 GMT 2025","passed","Thu May 08 07:06:59 GMT 2025","","test_callback","",""
"","412","Unauthorized callback due to wrong certificate serial","tests","Thu May 08 07:06:57 GMT 2025","failed","Thu May 08 07:06:58 GMT 2025","","test_callback","",""
"","2057","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Thu May 08 07:08:37 GMT 2025","passed","Thu May 08 07:08:39 GMT 2025","","","",""
"","1458","A debtor Service Provider cannot send an RTP","","Thu May 08 07:08:42 GMT 2025","passed","Thu May 08 07:08:44 GMT 2025","","","",""
"","461","A Service Provider tries to activates a debtor without having the correct credentials","","Thu May 08 07:08:27 GMT 2025","passed","Thu May 08 07:08:28 GMT 2025","","","",""
"","733","An RTP is sent through API","tests","Thu May 08 07:07:11 GMT 2025","passed","Thu May 08 07:07:12 GMT 2025","","test_send_rtp","",""
"","6535","RTP form is filled and submitted","tests","Thu May 08 07:10:48 GMT 2025","passed","Thu May 08 07:10:55 GMT 2025","","test_cancel","",""
"","1080","Cannot send RTP with invalid amount","tests","Thu May 08 07:07:03 GMT 2025","failed","Thu May 08 07:07:04 GMT 2025","","test_debtor_service_provider","",""
"","1248","A debtor cannot be activated more than once","tests","Thu May 08 07:06:53 GMT 2025","failed","Thu May 08 07:06:54 GMT 2025","","test_activation","",""
"","353","The service returns the mocked server error","tests","Thu May 08 07:07:06 GMT 2025","passed","Thu May 08 07:07:06 GMT 2025","","test_mock","",""
"","1815","An authenticated Service Provider cannot send an RTP to an activated debtor","","Thu May 08 07:08:39 GMT 2025","passed","Thu May 08 07:08:41 GMT 2025","","","",""
"","511","Unauthorized callback due to wrong certificate serial","tests","Thu May 08 07:06:58 GMT 2025","failed","Thu May 08 07:06:58 GMT 2025","","test_callback","",""
"","709","A Service Provider is authenticated","tests","Thu May 08 07:06:54 GMT 2025","passed","Thu May 08 07:06:55 GMT 2025","","test_auth","",""
"","1138","An RTP callback is successfully received","tests","Thu May 08 07:06:56 GMT 2025","failed","Thu May 08 07:06:57 GMT 2025","","test_callback","",""
