"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that takeover fails when an invalid OTP is provided","1381","Test Takeover Fails with Invalid OTP","functional-tests.tests.takeover","Sun May 10 08:07:53 UTC 2026","passed","Sun May 10 08:07:54 UTC 2026","","test_debtor_takeover","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1421","A DELETE message after standalone UPDATE PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Sun May 10 08:05:49 UTC 2026","passed","Sun May 10 08:05:51 UTC 2026","","test_RTP_process_sender_DELETE","",""
"Test the takeover flow where a user changes service provider","3490","Test Takeover Flow","functional-tests.tests.takeover","Sun May 10 08:07:48 UTC 2026","passed","Sun May 10 08:07:52 UTC 2026","","test_debtor_takeover","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","1987","An UPDATE message with status PAID after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Sun May 10 08:06:30 UTC 2026","passed","Sun May 10 08:06:32 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","1960","An RTP callback is received with invalid status","functional-tests.tests.callbacks","Sun May 10 08:03:36 UTC 2026","passed","Sun May 10 08:03:38 UTC 2026","","test_RTP_callback_DS_08","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","1991","An UPDATE message with status PUBLISHED after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Sun May 10 08:06:42 UTC 2026","passed","Sun May 10 08:06:44 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","2014","A DELETE message after CREATE VALID + UPDATE PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Sun May 10 08:05:27 UTC 2026","passed","Sun May 10 08:05:29 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","610","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","Sun May 10 08:10:59 UTC 2026","passed","Sun May 10 08:10:59 UTC 2026","Debtor_Activation","RTP","",""
"Takeover with syntactically valid but nonsensical body should fail","1411","Test Takeover Fails with Nonsensical Body","functional-tests.tests.takeover","Sun May 10 08:08:09 UTC 2026","passed","Sun May 10 08:08:10 UTC 2026","","test_debtor_takeover","",""
"","930","The response body contains a comprehensible error message","functional-tests.tests.send_rtp","Sun May 10 08:07:15 UTC 2026","passed","Sun May 10 08:07:16 UTC 2026","","test_RTP_send_MOCK","",""
"","2003","An RTP is sent through ICCREA API","functional-tests.tests.availability","Sun May 10 08:02:48 UTC 2026","passed","Sun May 10 08:02:50 UTC 2026","","test_availability_ICCREA","",""
"Availability probe for takeover notification mock endpoint: expects 204 No Content","436","Test Takeover Notification Endpoint","functional-tests.tests.takeover","Sun May 10 08:07:52 UTC 2026","passed","Sun May 10 08:07:52 UTC 2026","","test_debtor_takeover","",""
"","542","A debtor service provider fails activation due to wrong service provider id","functional-tests.tests.activation","Sun May 10 08:02:26 UTC 2026","passed","Sun May 10 08:02:26 UTC 2026","","test_debtor_activation_list","",""
"UPDATE VALID before any CREATE creates a new RTP; the RTP must be retrievable from the database","1653","An UPDATE VALID before CREATE creates the RTP in the database","functional-tests.tests.process_messages_sender","Sun May 10 08:07:01 UTC 2026","passed","Sun May 10 08:07:03 UTC 2026","","test_RTP_process_sender_UPDATE_before_CREATE","",""
"","1086","An RTP is sent through API","functional-tests.tests.send_rtp","Sun May 10 08:07:11 UTC 2026","passed","Sun May 10 08:07:12 UTC 2026","","test_RTP_send_MOCK","",""
"
Test RFC callback DS12N with non-existing service provider.

Flow:
1. Get debtor service provider token
2. Activate payer to get fiscal code
3. Get creditor service provider token
4. Send an RTP
5. Cancel the RTP (RFC - Request for Cancellation)
6. Send DS12N callback with non-existing BIC (MOCKSP99)
7. Verify callback is rejected with 400 (service provider not found)

Expected: 400 Bad Request
","2088","Failed RFC callback for non existing Service Provider - DS-12N RJCR compliant","functional-tests.tests.callbacks","Sun May 10 08:03:46 UTC 2026","passed","Sun May 10 08:03:48 UTC 2026","","test_RTP_callback_DS_12N","",""
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","1491","An UPDATE message with status PUBLISHED after CREATE","functional-tests.tests.process_messages_sender","Sun May 10 08:06:21 UTC 2026","passed","Sun May 10 08:06:23 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","933","Deactivation fails for activation by another service provider","functional-tests.tests.activation","Sun May 10 08:02:36 UTC 2026","passed","Sun May 10 08:02:37 UTC 2026","","test_debtor_deactivation","",""
"","2608","Takeover fails without authentication","bdd-tests","Sun May 10 08:11:08 UTC 2026","passed","Sun May 10 08:11:10 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","587","The service returns the mocked server error","functional-tests.tests.availability","Sun May 10 08:02:50 UTC 2026","passed","Sun May 10 08:02:50 UTC 2026","","test_availability_MOCK","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1551","A DELETE message after standalone UPDATE VALID","functional-tests.tests.process_messages_sender","Sun May 10 08:05:45 UTC 2026","passed","Sun May 10 08:05:46 UTC 2026","","test_RTP_process_sender_DELETE","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","2046","An UPDATE message with status INVALID after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Sun May 10 08:06:27 UTC 2026","passed","Sun May 10 08:06:29 UTC 2026","","test_RTP_process_sender_UPDATE","",""
