"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","608","Cannot send RTP with expired date","tests","Thu Sep 04 07:07:55 GMT 2025","passed","Thu Sep 04 07:07:56 GMT 2025","","test_debtor_service_provider_availability","",""
"","841","Find by payer id request must contain lower case fiscal code","tests","Thu Sep 04 07:06:49 GMT 2025","passed","Thu Sep 04 07:06:49 GMT 2025","","test_activation","",""
"","771","Auth endpoint returns valid token","tests","Thu Sep 04 07:07:41 GMT 2025","passed","Thu Sep 04 07:07:42 GMT 2025","","test_debtor_service_provider_availability","",""
"","492","Unauthorized callback due to wrong certificate serial","tests","Thu Sep 04 07:07:07 GMT 2025","passed","Thu Sep 04 07:07:08 GMT 2025","","test_callback","",""
"","3971","An RTP callback is successfully received","tests","Thu Sep 04 07:06:57 GMT 2025","passed","Thu Sep 04 07:07:01 GMT 2025","","test_callback","",""
"","3137","An RTP is sent to ICCREA service with activated fiscal code","tests","Thu Sep 04 07:08:10 GMT 2025","failed","Thu Sep 04 07:08:13 GMT 2025","","test_send_rtp","",""
"","1662","Cannot send RTP with expired date","tests","Thu Sep 04 07:07:51 GMT 2025","passed","Thu Sep 04 07:07:53 GMT 2025","","test_debtor_service_provider_availability","",""
"","360","Get payees with invalid authorization","tests","Thu Sep 04 07:08:03 GMT 2025","passed","Thu Sep 04 07:08:04 GMT 2025","TestPayeesRegistry","test_payees_registry","",""
"","798","An RTP is sent through API","tests","Thu Sep 04 07:08:16 GMT 2025","failed","Thu Sep 04 07:08:17 GMT 2025","","test_send_rtp","",""
"","1369","An RTP is sent through ICCREA API","tests","Thu Sep 04 07:07:56 GMT 2025","passed","Thu Sep 04 07:07:57 GMT 2025","","test_debtor_service_provider_availability","",""
"","6870","Happy path: a debt position is updated in DEV environment","tests","Thu Sep 04 07:07:34 GMT 2025","passed","Thu Sep 04 07:07:41 GMT 2025","","test_debt_position","",""
"","1289","A debtor is deactivated by an authenticated service provider","tests","Thu Sep 04 07:07:11 GMT 2025","passed","Thu Sep 04 07:07:13 GMT 2025","","test_deactivation","",""
"","1770","RTP form is filled and submitted","tests","Thu Sep 04 07:22:32 GMT 2025","passed","Thu Sep 04 07:22:34 GMT 2025","","test_submission","",""
"","662","Failed callback for non existing Service Provider - DS-08P compliant","tests","Thu Sep 04 07:07:08 GMT 2025","passed","Thu Sep 04 07:07:09 GMT 2025","","test_callback","",""
"","342","The service returns the mocked server error","tests","Thu Sep 04 07:08:02 GMT 2025","passed","Thu Sep 04 07:08:02 GMT 2025","","test_mock","",""
"","730","Whitespaces is allowed in description and company name field","tests","Thu Sep 04 07:22:34 GMT 2025","passed","Thu Sep 04 07:22:35 GMT 2025","","test_submission","",""
"","511","Failed callback for non existing Service Provider - DS-04b compliant","tests","Thu Sep 04 07:07:08 GMT 2025","passed","Thu Sep 04 07:07:08 GMT 2025","","test_callback","",""
"","5243","RTP form cancellation test","tests","Thu Sep 04 07:22:27 GMT 2025","passed","Thu Sep 04 07:22:32 GMT 2025","","test_cancel","",""
"
Verify that an already published debt position with VALID status
can be updated and changes are reflected in RTP lookups.
","11624","Happy path: an already published debt position with VALID status is updated","tests","Thu Sep 04 07:09:02 GMT 2025","passed","Thu Sep 04 07:09:14 GMT 2025","","test_update","",""
"","708","A Service Provider is authenticated","tests","Thu Sep 04 07:06:56 GMT 2025","passed","Thu Sep 04 07:06:56 GMT 2025","","test_auth","",""
"","4531","Successfully cancel a Request to Pay","","Thu Sep 04 07:10:38 GMT 2025","passed","Thu Sep 04 07:10:42 GMT 2025","","","",""
"","354","Unauthorized request returns 401","tests","Thu Sep 04 07:06:55 GMT 2025","passed","Thu Sep 04 07:06:56 GMT 2025","","test_activation","",""
"","784","malformed rtp_id → 400 Bad Request","tests","Thu Sep 04 07:08:00 GMT 2025","passed","Thu Sep 04 07:08:01 GMT 2025","","test_get_rtp","",""
"","369","missing token → 401 Unauthorized","tests","Thu Sep 04 07:08:01 GMT 2025","passed","Thu Sep 04 07:08:01 GMT 2025","","test_get_rtp","",""
"","7419","RTP form is filled and submitted","tests","Thu Sep 04 07:22:20 GMT 2025","passed","Thu Sep 04 07:22:27 GMT 2025","","test_cancel","",""
"","4672","Attempt to cancel an already cancelled RTP","","Thu Sep 04 07:10:42 GMT 2025","passed","Thu Sep 04 07:10:47 GMT 2025","","","",""
"","2542","An RTP callback is successfully received","tests","Thu Sep 04 07:07:01 GMT 2025","failed","Thu Sep 04 07:07:04 GMT 2025","","test_callback","",""
"","364","Retrieving activation without valid token returns 401","tests","Thu Sep 04 07:06:53 GMT 2025","passed","Thu Sep 04 07:06:54 GMT 2025","","test_activation","",""
"","1572","An RTP is sent through API","tests","Thu Sep 04 07:08:04 GMT 2025","passed","Thu Sep 04 07:08:05 GMT 2025","","test_send_rtp","",""
"","1807","Deactivation fails for activation by another service provider","tests","Thu Sep 04 07:07:14 GMT 2025","passed","Thu Sep 04 07:07:15 GMT 2025","","test_deactivation","",""
"","1376","A debtor cannot be activated more than once","tests","Thu Sep 04 07:06:50 GMT 2025","passed","Thu Sep 04 07:06:52 GMT 2025","","test_activation","",""
"","3794","Attempt to cancel a non-existing RTP","","Thu Sep 04 07:10:47 GMT 2025","passed","Thu Sep 04 07:10:51 GMT 2025","","","",""
"","1277","Cannot send RTP with invalid amount","tests","Thu Sep 04 07:07:50 GMT 2025","passed","Thu Sep 04 07:07:51 GMT 2025","","test_debtor_service_provider_availability","",""
"","945","Invalid pagination parameters returns 400","tests","Thu Sep 04 07:06:54 GMT 2025","passed","Thu Sep 04 07:06:55 GMT 2025","","test_activation","",""
"","6541","Happy path: a debt position is updated in UAT environment","tests","Thu Sep 04 07:07:27 GMT 2025","passed","Thu Sep 04 07:07:33 GMT 2025","","test_debt_position","",""
"","3063","A debtor Service Provider activates a debtor","","Thu Sep 04 07:10:31 GMT 2025","passed","Thu Sep 04 07:10:34 GMT 2025","","","",""
"","1477","Get a page of activations","tests","Thu Sep 04 07:06:41 GMT 2025","failed","Thu Sep 04 07:06:43 GMT 2025","","test_activation","",""
"","2808","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Thu Sep 04 07:10:34 GMT 2025","passed","Thu Sep 04 07:10:37 GMT 2025","","","",""
