"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","646","Retrieving non-existent activation returns 404","functional-tests.tests","Thu Dec 25 06:28:24 UTC 2025","passed","Thu Dec 25 06:28:24 UTC 2025","","test_debtor_activation_get","",""
"","651","A Service Provider with invalid client ID is not authenticated","functional-tests.tests","Thu Dec 25 06:27:33 UTC 2025","passed","Thu Dec 25 06:27:33 UTC 2025","","test_auth","",""
"
Verify that a debt position can be created and published successfully.
","715","Happy path: a debt position is created and published in DEV environment","functional-tests.tests","Thu Dec 25 06:27:48 UTC 2025","passed","Thu Dec 25 06:27:48 UTC 2025","","test_availability_GPD","",""
"","1403","A debtor cannot be activated more than once","functional-tests.tests","Thu Dec 25 06:28:29 UTC 2025","failed","Thu Dec 25 06:28:31 UTC 2025","","test_debtor_activation_list","",""
"Availability probe for takeover notification mock endpoint: expects 204 No Content","597","Test Takeover Notification Endpoint","functional-tests.tests","Thu Dec 25 06:28:50 UTC 2025","passed","Thu Dec 25 06:28:51 UTC 2025","","test_debtor_takeover","",""
"","943","All auth fixtures expose a valid Bearer token format","functional-tests.tests","Thu Dec 25 06:27:29 UTC 2025","passed","Thu Dec 25 06:27:30 UTC 2025","","test_auth","",""
"","872","All auth fixtures expose a valid Bearer token format","functional-tests.tests","Thu Dec 25 06:27:31 UTC 2025","passed","Thu Dec 25 06:27:32 UTC 2025","","test_auth","",""
"","641","Failed callback for non existing Service Provider - DS-04b compliant","functional-tests.tests","Thu Dec 25 06:26:22 UTC 2025","passed","Thu Dec 25 06:26:22 UTC 2025","","test_RTP_callback_DS_04","",""
"","4705","An RTP callback is successfully received with status ACCP","functional-tests.tests","Thu Dec 25 06:26:31 UTC 2025","passed","Thu Dec 25 06:26:35 UTC 2025","","test_RTP_callback_DS_08","",""
"Takeover with syntactically valid but nonsensical body should fail","1951","Test Takeover Fails with Nonsensical Body","functional-tests.tests","Thu Dec 25 06:29:13 UTC 2025","passed","Thu Dec 25 06:29:15 UTC 2025","","test_debtor_takeover","",""
"","1389","An RTP is sent through API","functional-tests.tests","Thu Dec 25 06:27:18 UTC 2025","passed","Thu Dec 25 06:27:20 UTC 2025","","test_RTP_send_MOCK","",""
"","1301","Get a page of activations","functional-tests.tests","Thu Dec 25 06:28:26 UTC 2025","passed","Thu Dec 25 06:28:28 UTC 2025","","test_debtor_activation_list","",""
"","616","Unauthorized request returns 401","functional-tests.tests","Thu Dec 25 06:28:33 UTC 2025","passed","Thu Dec 25 06:28:34 UTC 2025","","test_debtor_activation_list","",""
"Reusing the same OTP after a successful takeover should fail","2641","Test Takeover Fails with Reused OTP","functional-tests.tests","Thu Dec 25 06:29:09 UTC 2025","passed","Thu Dec 25 06:29:12 UTC 2025","","test_debtor_takeover","",""
"","654","Get list of service providers successfully","functional-tests.tests","Thu Dec 25 06:29:17 UTC 2025","passed","Thu Dec 25 06:29:18 UTC 2025","","test_service_registry_service_providers","",""
