"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","1372","An UPDATE message with status EXPIRED after CREATE","functional-tests.tests.process_messages_sender","Fri Mar 06 06:44:46 UTC 2026","passed","Fri Mar 06 06:44:47 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","404","inexistent RTP -> empty body","functional-tests.tests.get_rtp","Fri Mar 06 06:43:34 UTC 2026","passed","Fri Mar 06 06:43:35 UTC 2026","","test_RTP_get","",""
"Test sending a CREATE operation message with different statuses via GPD message API","828","A CREATE message with status INVALID","functional-tests.tests.process_messages_sender","Fri Mar 06 06:44:04 UTC 2026","failed","Fri Mar 06 06:44:05 UTC 2026","","test_RTP_process_sender_CREATE","",""
"","2588","An RTP callback is successfully received with status ACCP","functional-tests.tests.callbacks","Fri Mar 06 06:42:45 UTC 2026","passed","Fri Mar 06 06:42:48 UTC 2026","","test_RTP_callback_DS_08","",""
"","990","A debtor is deactivated by an authenticated service provider","functional-tests.tests.activation","Fri Mar 06 06:42:00 UTC 2026","passed","Fri Mar 06 06:42:01 UTC 2026","","test_debtor_deactivation","",""
"","960","A second service provider triggers takeover when debtor is already active on another service provider","functional-tests.tests.activation","Fri Mar 06 06:41:45 UTC 2026","passed","Fri Mar 06 06:41:46 UTC 2026","","test_debtor_activation_create","",""
"","821","Debtor fiscal code must be lower case during RTP send","functional-tests.tests.send_rtp","Fri Mar 06 06:45:02 UTC 2026","passed","Fri Mar 06 06:45:03 UTC 2026","","test_RTP_send_MOCK","",""
"
Given a noticeNumber that does not correspond to any RTP in the database,
when the payee queries the delivery-status endpoint,
then the response must be HTTP 200 with status=PD_RTP_NOT_DELIVERED and
processingDate absent or null.
","418","Non-existent noticeNumber → PD_RTP_NOT_DELIVERED","functional-tests.tests.get_rtp","Fri Mar 06 06:43:37 UTC 2026","passed","Fri Mar 06 06:43:37 UTC 2026","","test_RTP_get_delivery_status","",""
"","375","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","Fri Mar 06 06:42:04 UTC 2026","passed","Fri Mar 06 06:42:05 UTC 2026","","test_auth","",""
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","1322","A DELETE message after CREATE VALID + UPDATE PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Fri Mar 06 06:44:35 UTC 2026","failed","Fri Mar 06 06:44:37 UTC 2026","","test_RTP_process_sender_DELETE","",""
