"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3803","Attempt to cancel an already cancelled RTP","","Wed Oct 01 10:58:16 GMT 2025","passed","Wed Oct 01 10:58:20 GMT 2025","","","",""
"","518","A Service Provider tries to activates a debtor without having the correct credentials","","Wed Oct 01 10:58:12 GMT 2025","passed","Wed Oct 01 10:58:13 GMT 2025","","","",""
"","2608","A debtor Service Provider activates a debtor","","Wed Oct 01 10:58:07 GMT 2025","passed","Wed Oct 01 10:58:10 GMT 2025","","","",""
"","2572","An authenticated Service Provider cannot send an RTP to an activated debtor","","Wed Oct 01 10:58:26 GMT 2025","passed","Wed Oct 01 10:58:29 GMT 2025","","","",""
"","1","Successful login","","Wed Oct 01 10:58:32 GMT 2025","passed","Wed Oct 01 10:58:32 GMT 2025","","","",""
"","3307","Attempt to cancel a non-existing RTP","","Wed Oct 01 10:58:20 GMT 2025","passed","Wed Oct 01 10:58:23 GMT 2025","","","",""
"","3668","Successfully cancel a Request to Pay","","Wed Oct 01 10:58:13 GMT 2025","passed","Wed Oct 01 10:58:16 GMT 2025","","","",""
"","2150","A debtor Service Provider cannot send an RTP","","Wed Oct 01 10:58:30 GMT 2025","passed","Wed Oct 01 10:58:32 GMT 2025","","","",""
"","1610","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Wed Oct 01 10:58:29 GMT 2025","passed","Wed Oct 01 10:58:30 GMT 2025","","","",""
"","2813","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Wed Oct 01 10:58:23 GMT 2025","passed","Wed Oct 01 10:58:26 GMT 2025","","","",""
"","2294","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Wed Oct 01 10:58:10 GMT 2025","passed","Wed Oct 01 10:58:12 GMT 2025","","","",""
