"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","A Service Provider is authenticated","functional-tests.tests.auth","Sun Apr 12 07:08:24 UTC 2026","passed","Sun Apr 12 07:08:24 UTC 2026","","test_auth","",""
"","801","Get list of service providers successfully","functional-tests.tests.service_registry","Sun Apr 12 07:14:38 UTC 2026","passed","Sun Apr 12 07:14:38 UTC 2026","","test_service_registry_service_providers","",""
"","2438","SP_B cannot retrieve activation by Fiscal Code created by SP_A","functional-tests.tests.activation","Sun Apr 12 07:07:38 UTC 2026","passed","Sun Apr 12 07:07:40 UTC 2026","","test_RTP_activation_security","",""
"","629","Failed callback for non existing Service Provider - DS-04b compliant","functional-tests.tests.callbacks","Sun Apr 12 07:08:48 UTC 2026","passed","Sun Apr 12 07:08:49 UTC 2026","","test_RTP_callback_DS_04","",""
"Test sending a CREATE operation message with different statuses via GPD message API","1298","A CREATE message with status PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Sun Apr 12 07:11:18 UTC 2026","passed","Sun Apr 12 07:11:19 UTC 2026","","test_RTP_process_sender_CREATE","",""
"
Given an RTP is sent successfully (status SENT) for a given noticeNumber + payeeId,
when the payee queries the delivery-status endpoint with the correct noticeNumber
but a different payeeId,
then the response must be HTTP 200 with status=PD_RTP_NOT_DELIVERED, verifying
that the endpoint filters on both fields.
","7564","Existing noticeNumber with wrong payeeId → PD_RTP_NOT_DELIVERED","functional-tests.tests.get_rtp","Sun Apr 12 07:10:31 UTC 2026","passed","Sun Apr 12 07:10:39 UTC 2026","","test_RTP_get_delivery_status","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1980","A DELETE message after CREATE PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Sun Apr 12 07:11:38 UTC 2026","passed","Sun Apr 12 07:11:40 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","1880","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","Sun Apr 12 07:18:08 UTC 2026","passed","Sun Apr 12 07:18:09 UTC 2026","RTP_Sending","RTP","",""
"Test sending an UPDATE operation message with different statuses via GPD message API before a CREATE","1326","An UPDATE message with status INVALID before CREATE","functional-tests.tests.process_messages_sender","Sun Apr 12 07:13:52 UTC 2026","passed","Sun Apr 12 07:13:53 UTC 2026","","test_RTP_process_sender_UPDATE_before_CREATE","",""
"
Verify that a debt position can be updated successfully.
","6983","Happy path: a debt position is updated in DEV environment","functional-tests.tests.gpd_availability","Sun Apr 12 07:11:02 UTC 2026","passed","Sun Apr 12 07:11:09 UTC 2026","","test_availability_GPD","",""
"","1277","A debtor is activated by an authenticated service provider","functional-tests.tests.activation","Sun Apr 12 07:07:49 UTC 2026","passed","Sun Apr 12 07:07:50 UTC 2026","","test_debtor_activation_create","",""
"","2628","Takeover fails without authentication","bdd-tests","Sun Apr 12 07:17:44 UTC 2026","passed","Sun Apr 12 07:17:46 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","1305","The response body contains a comprehensible error message","functional-tests.tests.send_rtp","Sun Apr 12 07:14:23 UTC 2026","passed","Sun Apr 12 07:14:24 UTC 2026","","test_RTP_send_MOCK","",""
"","651","Unauthorized callback due to wrong certificate serial","functional-tests.tests.callbacks","Sun Apr 12 07:09:16 UTC 2026","failed","Sun Apr 12 07:09:17 UTC 2026","","test_RTP_callback_DS_08","",""
"","622","Get payees with invalid authorization","functional-tests.tests.service_registry","Sun Apr 12 07:14:38 UTC 2026","passed","Sun Apr 12 07:14:39 UTC 2026","","test_service_registry_service_providers","",""
"","631","Get payees with invalid authorization","functional-tests.tests.service_registry","Sun Apr 12 07:14:36 UTC 2026","passed","Sun Apr 12 07:14:37 UTC 2026","","test_service_registry_payees_registry","",""
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","2053","An UPDATE message with status PARTIALLY_PAID after CREATE","functional-tests.tests.process_messages_sender","Sun Apr 12 07:13:10 UTC 2026","passed","Sun Apr 12 07:13:12 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","57371","test_activation[GET /activations/payer]","contract-tests.tests","Sun Apr 12 07:36:16 UTC 2026","passed","Sun Apr 12 07:37:14 UTC 2026","","test_activation","",""
"Test sending a CREATE operation message with different statuses via GPD message API","1321","A CREATE message with status INVALID","functional-tests.tests.process_messages_sender","Sun Apr 12 07:11:15 UTC 2026","passed","Sun Apr 12 07:11:17 UTC 2026","","test_RTP_process_sender_CREATE","",""
"","888","Cannot send RTP with expired date","functional-tests.tests.availability","Sun Apr 12 07:08:33 UTC 2026","broken","Sun Apr 12 07:08:34 UTC 2026","","test_availability_CBI","",""
"Takeover without a previously issued OTP should fail","1364","Test Takeover Fails without Prior OTP","functional-tests.tests.takeover","Sun Apr 12 07:14:56 UTC 2026","passed","Sun Apr 12 07:14:58 UTC 2026","","test_debtor_takeover","",""
"","2721","An RTP callback is successfully received","functional-tests.tests.callbacks","Sun Apr 12 07:08:45 UTC 2026","failed","Sun Apr 12 07:08:48 UTC 2026","","test_RTP_callback_DS_04","",""
"","1325","SP_ACTIVATIONS_READ_ALL can retrieve activation by Fiscal Code created by SP_A","functional-tests.tests.activation","Sun Apr 12 07:07:44 UTC 2026","passed","Sun Apr 12 07:07:46 UTC 2026","","test_RTP_activation_security","",""
"
Test RFC callback DS12P with wrong certificate identity.

Flow:
1. Get debtor service provider token
2. Activate payer to get fiscal code
3. Get creditor service provider token
4. Send an RTP
5. Cancel the RTP (RFC - Request for Cancellation)
6. Send DS12P callback with assignee_bic='MOCKSP01' which doesn't match the certificate's identity (MOCKSP04)
7. Verify callback is rejected with 403 (certificate mismatch)

Expected: 403 Forbidden - The server should reject the callback because the BIC in the
Assgne field doesn't match the identity in the client certificate.
","2728","Unauthorized RFC callback due to wrong certificate serial","functional-tests.tests.callbacks","Sun Apr 12 07:09:55 UTC 2026","failed","Sun Apr 12 07:09:58 UTC 2026","","test_RTP_callback_DS_12P","",""
"Test sending an UPDATE operation message with different statuses via GPD message API before a CREATE","1320","An UPDATE message with status PAID before CREATE","functional-tests.tests.process_messages_sender","Sun Apr 12 07:13:54 UTC 2026","passed","Sun Apr 12 07:13:56 UTC 2026","","test_RTP_process_sender_UPDATE_before_CREATE","",""
"
Given a debtor is activated and a GPD message (CREATE) is sent via POST /gpd/message,
when the rtp-sender processes it and the RTP reaches status SENT,
when the payee queries the delivery-status endpoint with the correct noticeNumber
(nav) and payeeId (ec_tax_code),
then the response body must contain status=PD_RTP_DELIVERED, a non-null processingDate
in ISO 8601 format, and processingDate must match the SEND_RTP event timestamp from
the GPD message response (truncated to millisecond precision).
","7417","GPD message sent → RTP SENT → PD_RTP_DELIVERED with processingDate","functional-tests.tests.get_rtp","Sun Apr 12 07:10:21 UTC 2026","passed","Sun Apr 12 07:10:29 UTC 2026","","test_RTP_get_delivery_status","",""
"
Verify that a debt position can be deleted successfully.
","2935","Happy path: a debt position is deleted in UAT environment","functional-tests.tests.gpd_availability","Sun Apr 12 07:10:44 UTC 2026","passed","Sun Apr 12 07:10:47 UTC 2026","","test_availability_GPD","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","2892","An UPDATE message with status VALID after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Sun Apr 12 07:13:17 UTC 2026","passed","Sun Apr 12 07:13:20 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"
Given a noticeNumber that does not correspond to any RTP in the database,
when the payee queries the delivery-status endpoint,
then the response must be HTTP 200 with status=PD_RTP_NOT_DELIVERED and
processingDate absent or null.
","633","Non-existent noticeNumber → PD_RTP_NOT_DELIVERED","functional-tests.tests.get_rtp","Sun Apr 12 07:10:29 UTC 2026","passed","Sun Apr 12 07:10:30 UTC 2026","","test_RTP_get_delivery_status","",""
"Test sending a CREATE operation message with different statuses via GPD message API","1453","A CREATE message with status VALID","functional-tests.tests.process_messages_sender","Sun Apr 12 07:11:13 UTC 2026","passed","Sun Apr 12 07:11:14 UTC 2026","","test_RTP_process_sender_CREATE","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","2810","An UPDATE message with status INVALID after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Sun Apr 12 07:13:21 UTC 2026","passed","Sun Apr 12 07:13:24 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","1343","A debtor is deactivated by an authenticated service provider","functional-tests.tests.activation","Sun Apr 12 07:08:18 UTC 2026","passed","Sun Apr 12 07:08:19 UTC 2026","","test_debtor_deactivation","",""
"","4165","Takeover fails with invalid OTP","bdd-tests","Sun Apr 12 07:17:39 UTC 2026","passed","Sun Apr 12 07:17:44 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","874","An RTP is sent through CBI API","functional-tests.tests.availability","Sun Apr 12 07:08:31 UTC 2026","broken","Sun Apr 12 07:08:32 UTC 2026","","test_availability_CBI","",""
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","2827","A DELETE message after CREATE VALID + UPDATE INVALID","functional-tests.tests.process_messages_sender","Sun Apr 12 07:12:07 UTC 2026","passed","Sun Apr 12 07:12:10 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","691","Retrieving activation with invalid UUID returns 400","functional-tests.tests.activation","Sun Apr 12 07:08:04 UTC 2026","passed","Sun Apr 12 07:08:04 UTC 2026","","test_debtor_activation_get","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1975","A DELETE message after CREATE INVALID","functional-tests.tests.process_messages_sender","Sun Apr 12 07:11:34 UTC 2026","passed","Sun Apr 12 07:11:36 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","2040","An RTP sent with synchronous rejection is in status REJECTED - DS-08P N","functional-tests.tests.send_rtp","Sun Apr 12 07:14:31 UTC 2026","broken","Sun Apr 12 07:14:33 UTC 2026","","test_RTP_send_MOCK","",""
"Test sending a CREATE operation message via GPD message API","1423","A CREATE message is successfully sent through GPD message API","functional-tests.tests.process_messages_sender","Sun Apr 12 07:11:10 UTC 2026","passed","Sun Apr 12 07:11:11 UTC 2026","","test_RTP_process_sender","",""
"","1556","Get a page of activations","functional-tests.tests.activation","Sun Apr 12 07:08:05 UTC 2026","passed","Sun Apr 12 07:08:06 UTC 2026","","test_debtor_activation_list","",""
"","1494","SP_B cannot retrieve activation by Activation ID created by SP_A","functional-tests.tests.activation","Sun Apr 12 07:07:42 UTC 2026","passed","Sun Apr 12 07:07:43 UTC 2026","","test_RTP_activation_security","",""
"","627","The service returns the mocked server error","functional-tests.tests.availability","Sun Apr 12 07:08:35 UTC 2026","passed","Sun Apr 12 07:08:36 UTC 2026","","test_availability_MOCK","",""
"","3667","A debtor Service Provider activates a debtor","bdd-tests","Sun Apr 12 07:17:27 UTC 2026","passed","Sun Apr 12 07:17:30 UTC 2026","Debtor_Activation","RTP","",""
"","2084","An RTP is sent to ICCREA service with activated fiscal code","functional-tests.tests.send_rtp","Sun Apr 12 07:14:14 UTC 2026","failed","Sun Apr 12 07:14:16 UTC 2026","","test_RTP_send_ICCREA","",""
