"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2744","A debtor Service Provider activates a debtor","bdd-tests","2026-08-27","passed","2026-08-27","Debtor_Activation","RTP","",""
"","3915","Successfully cancel a Request to Pay","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Cancellation","RTP","",""
"","4806","Attempt to cancel an already cancelled RTP","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Cancellation","RTP","",""
"","2699","Takeover fails without authentication","bdd-tests","2026-08-27","passed","2026-08-27","Debtor_Activation_Takeover","RTP","",""
"","3029","An authenticated creditor Service Provider can send an RTP to an activated debtor","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Sending","RTP","",""
"","1774","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Sending","RTP","",""
"","3128","Takeover fails with invalid OTP","bdd-tests","2026-08-27","passed","2026-08-27","Debtor_Activation_Takeover","RTP","",""
"","3712","Attempt to cancel a non-existing RTP","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Cancellation","RTP","",""
"","2946","An authenticated Service Provider cannot send an RTP to an activated debtor","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Sending","RTP","",""
"","2429","A debtor Service Provider cannot send an RTP","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Sending","RTP","",""
"","4729","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","2026-08-27","passed","2026-08-27","Debtor_Activation_Takeover","RTP","",""
"","1","Successful login","bdd-tests","2026-08-27","passed","2026-08-27","RTP_Web_Sending","RTP","",""
"","2398","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","bdd-tests","2026-08-27","passed","2026-08-27","Debtor_Activation","RTP","",""
"","568","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","2026-08-27","passed","2026-08-27","Debtor_Activation","RTP","",""
