"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","938","malformed rtp_id → 400 Bad Request","functional-tests.tests","Tue Dec 02 10:11:42 UTC 2025","failed","Tue Dec 02 10:11:43 UTC 2025","","test_get_rtp","",""
"","472","Retrieving non-existent activation returns 404","functional-tests.tests","Tue Dec 02 10:10:56 UTC 2025","passed","Tue Dec 02 10:10:57 UTC 2025","","test_activation","",""
"Availability probe for takeover notification mock endpoint: expects 204 No Content","468","Test Takeover Notification Endpoint","functional-tests.tests","Tue Dec 02 10:12:03 UTC 2025","passed","Tue Dec 02 10:12:03 UTC 2025","","test_takeover","",""
"","543","Failed callback for non existing Service Provider - DS-08P compliant","functional-tests.tests","Tue Dec 02 10:11:15 UTC 2025","failed","Tue Dec 02 10:11:16 UTC 2025","","test_callback","",""
"","508","Get payees with invalid authorization","functional-tests.tests","Tue Dec 02 10:11:46 UTC 2025","passed","Tue Dec 02 10:11:46 UTC 2025","TestPayeesRegistry","test_payees_registry","",""
"Takeover with syntactically valid but nonsensical body should fail","2414","Test Takeover Fails with Nonsensical Body","functional-tests.tests","Tue Dec 02 10:12:21 UTC 2025","passed","Tue Dec 02 10:12:24 UTC 2025","","test_takeover","",""
"","1499","Get a page of activations","functional-tests.tests","Tue Dec 02 10:10:48 UTC 2025","passed","Tue Dec 02 10:10:49 UTC 2025","","test_activation","",""
"","463","Unauthorized request returns 401","functional-tests.tests","Tue Dec 02 10:11:00 UTC 2025","passed","Tue Dec 02 10:11:01 UTC 2025","","test_activation","",""
"","733","A Service Provider with invalid client secret is not authenticated","functional-tests.tests","Tue Dec 02 10:11:06 UTC 2025","passed","Tue Dec 02 10:11:07 UTC 2025","","test_auth","",""
"","1165","Auth endpoint returns valid token","functional-tests.tests","Tue Dec 02 10:11:23 UTC 2025","passed","Tue Dec 02 10:11:25 UTC 2025","","test_debtor_service_provider_availability","",""
"","3278","An RTP is sent through CBI API","functional-tests.tests","Tue Dec 02 10:11:25 UTC 2025","passed","Tue Dec 02 10:11:28 UTC 2025","","test_debtor_service_provider_availability","",""
"","995","An RTP is sent to a CBI service with activated fiscal code","functional-tests.tests","Tue Dec 02 10:11:48 UTC 2025","failed","Tue Dec 02 10:11:49 UTC 2025","","test_send_rtp","",""
"Test that takeover fails when the service provider is unauthenticated","1568","Test Takeover Fails with Unauthenticated SP","functional-tests.tests","Tue Dec 02 10:12:07 UTC 2025","passed","Tue Dec 02 10:12:08 UTC 2025","","test_takeover","",""
"","1967","Debtor fiscal code must be lower case during RTP send","functional-tests.tests","Tue Dec 02 10:11:51 UTC 2025","failed","Tue Dec 02 10:11:53 UTC 2025","","test_send_rtp","",""
"","1966","An RTP callback is successfully received","functional-tests.tests","Tue Dec 02 10:11:07 UTC 2025","failed","Tue Dec 02 10:11:09 UTC 2025","","test_callback","",""
"","546","Invalid pagination parameters returns 400","functional-tests.tests","Tue Dec 02 10:11:00 UTC 2025","passed","Tue Dec 02 10:11:00 UTC 2025","","test_activation","",""
"","697","Non-existent NextActivationId returns 200 with empty body","functional-tests.tests","Tue Dec 02 10:11:04 UTC 2025","failed","Tue Dec 02 10:11:05 UTC 2025","","test_activation","",""
"","2384","An RTP callback is successfully received","functional-tests.tests","Tue Dec 02 10:11:09 UTC 2025","failed","Tue Dec 02 10:11:11 UTC 2025","","test_callback","",""
"","1981","RTP is successfully cancelled","functional-tests.tests","Tue Dec 02 10:11:16 UTC 2025","failed","Tue Dec 02 10:11:18 UTC 2025","","test_cancel_rtp","",""
"","487","missing token → 401 Unauthorized","functional-tests.tests","Tue Dec 02 10:11:43 UTC 2025","failed","Tue Dec 02 10:11:43 UTC 2025","","test_get_rtp","",""
"","536","Failed callback for non existing Service Provider - DS-04b compliant","functional-tests.tests","Tue Dec 02 10:11:15 UTC 2025","failed","Tue Dec 02 10:11:15 UTC 2025","","test_callback","",""
"","489","Retrieving activation with invalid UUID returns 400","functional-tests.tests","Tue Dec 02 10:10:57 UTC 2025","passed","Tue Dec 02 10:10:58 UTC 2025","","test_activation","",""
"","580","Unauthorized callback due to wrong certificate serial","functional-tests.tests","Tue Dec 02 10:11:14 UTC 2025","failed","Tue Dec 02 10:11:14 UTC 2025","","test_callback","",""
"Authenticated but not authorized: token of SP A tries to use OTP issued for SP B","1596","Test Takeover Fails with Wrong SP Token","functional-tests.tests","Tue Dec 02 10:12:15 UTC 2025","passed","Tue Dec 02 10:12:17 UTC 2025","","test_takeover","",""
"","1383","An RTP is sent through POSTE API","functional-tests.tests","Tue Dec 02 10:11:31 UTC 2025","passed","Tue Dec 02 10:11:32 UTC 2025","","test_debtor_service_provider_availability","",""
"","1521","Cannot send RTP with invalid amount","functional-tests.tests","Tue Dec 02 10:11:28 UTC 2025","passed","Tue Dec 02 10:11:29 UTC 2025","","test_debtor_service_provider_availability","",""
"","491","Find by payer id request must contain lower case fiscal code","functional-tests.tests","Tue Dec 02 10:10:53 UTC 2025","passed","Tue Dec 02 10:10:53 UTC 2025","","test_activation","",""
"Reusing the same OTP after a successful takeover should fail","2569","Test Takeover Fails with Reused OTP","functional-tests.tests","Tue Dec 02 10:12:18 UTC 2025","passed","Tue Dec 02 10:12:20 UTC 2025","","test_takeover","",""
"","755","Cannot send RTP with an amount over the POSTE limit","functional-tests.tests","Tue Dec 02 10:11:33 UTC 2025","passed","Tue Dec 02 10:11:34 UTC 2025","","test_debtor_service_provider_availability","",""
"","1053","A debtor cannot be activated more than once","functional-tests.tests","Tue Dec 02 10:10:55 UTC 2025","passed","Tue Dec 02 10:10:56 UTC 2025","","test_activation","",""
