"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3175","Attempt to cancel a non-existing RTP","bdd-tests","Fri Jan 09 06:30:52 UTC 2026","passed","Fri Jan 09 06:30:55 UTC 2026","RTP_Cancellation","RTP","",""
"","481","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","Fri Jan 09 06:30:35 UTC 2026","passed","Fri Jan 09 06:30:35 UTC 2026","Debtor_Activation","RTP","",""
"","2171","Takeover fails without authentication","bdd-tests","Fri Jan 09 06:30:42 UTC 2026","passed","Fri Jan 09 06:30:44 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","1","Successful login","bdd-tests","Fri Jan 09 06:31:04 UTC 2026","broken","Fri Jan 09 06:31:04 UTC 2026","RTP_Web_Sending","RTP","",""
"","2651","Takeover fails with invalid OTP","bdd-tests","Fri Jan 09 06:30:39 UTC 2026","passed","Fri Jan 09 06:30:42 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","1940","A debtor Service Provider cannot send an RTP","bdd-tests","Fri Jan 09 06:31:02 UTC 2026","passed","Fri Jan 09 06:31:04 UTC 2026","RTP_Sending","RTP","",""
"","3757","Successfully cancel a Request to Pay","bdd-tests","Fri Jan 09 06:30:44 UTC 2026","passed","Fri Jan 09 06:30:48 UTC 2026","RTP_Cancellation","RTP","",""
"","2213","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","bdd-tests","Fri Jan 09 06:30:32 UTC 2026","passed","Fri Jan 09 06:30:35 UTC 2026","Debtor_Activation","RTP","",""
"","1649","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","Fri Jan 09 06:31:00 UTC 2026","passed","Fri Jan 09 06:31:02 UTC 2026","RTP_Sending","RTP","",""
"","2531","An authenticated Service Provider cannot send an RTP to an activated debtor","bdd-tests","Fri Jan 09 06:30:58 UTC 2026","passed","Fri Jan 09 06:31:00 UTC 2026","RTP_Sending","RTP","",""
"","2533","An authenticated creditor Service Provider can send an RTP to an activated debtor","bdd-tests","Fri Jan 09 06:30:55 UTC 2026","passed","Fri Jan 09 06:30:58 UTC 2026","RTP_Sending","RTP","",""
"","4034","Attempt to cancel an already cancelled RTP","bdd-tests","Fri Jan 09 06:30:48 UTC 2026","passed","Fri Jan 09 06:30:52 UTC 2026","RTP_Cancellation","RTP","",""
"","2355","A debtor Service Provider activates a debtor","bdd-tests","Fri Jan 09 06:30:30 UTC 2026","passed","Fri Jan 09 06:30:32 UTC 2026","Debtor_Activation","RTP","",""
"","4033","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","Fri Jan 09 06:30:35 UTC 2026","passed","Fri Jan 09 06:30:39 UTC 2026","Debtor_Activation_Takeover","RTP","",""
