"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6999","RTP form cancellation with reason MODT","ux-tests.tests","2026-08-23","failed","2026-08-23","","test_RTP_cancel_v4","",""
"","1931","RTP form is filled and submitted","ux-tests.tests","2026-08-23","passed","2026-08-23","","test_RTP_submission_v4","",""
"","2190","RTP form is filled and submitted","ux-tests.tests","2026-08-23","passed","2026-08-23","","test_RTP_cancel_v4","",""
"","6560","RTP form cancellation with reason PAID","ux-tests.tests","2026-08-23","failed","2026-08-23","","test_RTP_cancel_v3","",""
"","7772","RTP form cancellation with reason PAID","ux-tests.tests","2026-08-23","failed","2026-08-23","","test_RTP_cancel_v4","",""
"","5183","RTP form is filled and submitted","ux-tests.tests","2026-08-23","passed","2026-08-23","","test_RTP_cancel_v3","",""
"","1145","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-08-23","passed","2026-08-23","","test_RTP_submission_v3","",""
"","1324","RTP form is filled and submitted","ux-tests.tests","2026-08-23","passed","2026-08-23","","test_RTP_submission_v3","",""
"","682","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-08-23","passed","2026-08-23","","test_RTP_submission_v4","",""
"","6732","RTP form cancellation with reason MODT","ux-tests.tests","2026-08-23","failed","2026-08-23","","test_RTP_cancel_v3","",""
