"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","412","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","Sat May 30 08:22:46 UTC 2026","passed","Sat May 30 08:22:46 UTC 2026","","test_auth","",""
"","385","Get payees with invalid authorization","functional-tests.tests.service_registry","Sat May 30 08:29:41 UTC 2026","passed","Sat May 30 08:29:41 UTC 2026","","test_service_registry_service_providers","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","2156","An UPDATE message with status PUBLISHED after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Sat May 30 08:28:11 UTC 2026","passed","Sat May 30 08:28:14 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","1369","An RTP sent with synchronous acceptance is in status ACCEPTED - DS-05 ACTC - through Web API","functional-tests.tests.send_rtp","Sat May 30 08:29:10 UTC 2026","passed","Sat May 30 08:29:12 UTC 2026","","test_RTP_send_MOCK","",""
"Parametrized contract test generated from the Send API OpenAPI spec.

Schemathesis derives one test case per endpoint defined in the spec, generating
request data (path params, query params, body) that is valid according to the schema.
Each case is executed against the live API and the response is validated with
CONTRACT_CHECKS.

An additional assertion verifies that the Location header is present on 201 responses
from POST /rtps, as required by the spec.
","121763","test_send_api_contract[POST /gpd/message]","contract-tests.tests","Sat May 30 08:56:12 UTC 2026","passed","Sat May 30 08:58:14 UTC 2026","","test_api_send_rtp","",""
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","1989","An UPDATE message with status PUBLISHED after CREATE","functional-tests.tests.process_messages_sender","Sat May 30 08:27:53 UTC 2026","passed","Sat May 30 08:27:55 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","1267","Cannot send RTP with invalid amount","functional-tests.tests.availability","Sat May 30 08:22:56 UTC 2026","passed","Sat May 30 08:22:58 UTC 2026","","test_availability_CBI","",""
"","3849","Successfully cancel a Request to Pay","bdd-tests","Sat May 30 08:33:33 UTC 2026","passed","Sat May 30 08:33:37 UTC 2026","RTP_Cancellation","RTP","",""
"
Test RFC callback DS12P with non-existing service provider.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via GPD message (DELETE) → RTP to RFC_SENT
4. Send DS12P callback with non-existing BIC (MOCKSP99)
5. Verify callback is rejected with 400 (service provider not found)
","1819","Failed RFC callback for non existing Service Provider - DS-12P CNCL compliant","functional-tests.tests.callbacks","Sat May 30 08:24:51 UTC 2026","passed","Sat May 30 08:24:53 UTC 2026","","test_RTP_callback_DS_12P","",""
"","421","Non-existent NextActivationId returns 200 with empty body","functional-tests.tests.activation","Sat May 30 08:22:39 UTC 2026","passed","Sat May 30 08:22:39 UTC 2026","","test_debtor_activation_list","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","1833","An UPDATE message with status VALID after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Sat May 30 08:27:55 UTC 2026","passed","Sat May 30 08:27:57 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","1877","An RTP sent with synchronous rejection and missing _links results in status REJECTED","functional-tests.tests.send_rtp","Sat May 30 08:29:04 UTC 2026","passed","Sat May 30 08:29:06 UTC 2026","","test_RTP_send_MOCK","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1273","A DELETE message after standalone UPDATE INVALID","functional-tests.tests.process_messages_sender","Sat May 30 08:27:22 UTC 2026","passed","Sat May 30 08:27:23 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","427","malformed rtp_id → 400 Bad Request","functional-tests.tests.get_rtp","Sat May 30 08:25:44 UTC 2026","passed","Sat May 30 08:25:45 UTC 2026","","test_RTP_get","",""
"
Verify that a debt position can be updated successfully.
","6410","Happy path: a debt position is updated in DEV environment","functional-tests.tests.gpd_availability","Sat May 30 08:26:21 UTC 2026","passed","Sat May 30 08:26:27 UTC 2026","","test_availability_GPD","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1237","A DELETE message after standalone UPDATE PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Sat May 30 08:27:24 UTC 2026","passed","Sat May 30 08:27:25 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","412","Failed callback for non existing Service Provider - DS-08P compliant","functional-tests.tests.callbacks","Sat May 30 08:23:38 UTC 2026","passed","Sat May 30 08:23:38 UTC 2026","","test_RTP_callback_DS_08","",""
"Takeover with syntactically valid but nonsensical body should fail","1230","Test Takeover Fails with Nonsensical Body","functional-tests.tests.takeover","Sat May 30 08:30:02 UTC 2026","passed","Sat May 30 08:30:03 UTC 2026","","test_debtor_takeover","",""
"","1327","An RTP sent when EPC response omits _links is in status ACCEPTED - through Web API","functional-tests.tests.send_rtp","Sat May 30 08:29:16 UTC 2026","passed","Sat May 30 08:29:17 UTC 2026","","test_RTP_send_MOCK","",""
"Test that takeover fails when an invalid OTP is provided","1730","Test Takeover Fails with Invalid OTP","functional-tests.tests.takeover","Sat May 30 08:29:46 UTC 2026","passed","Sat May 30 08:29:48 UTC 2026","","test_debtor_takeover","",""
