"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1124","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-08-22","passed","2026-08-22","","test_RTP_submission_v4","",""
"","7144","RTP form cancellation with reason PAID","ux-tests.tests","2026-08-22","failed","2026-08-22","","test_RTP_cancel_v4","",""
"","8536","RTP form cancellation with reason MODT","ux-tests.tests","2026-08-22","failed","2026-08-22","","test_RTP_cancel_v3","",""
"","2448","RTP form is filled and submitted","ux-tests.tests","2026-08-22","passed","2026-08-22","","test_RTP_cancel_v4","",""
"","7969","RTP form is filled and submitted","ux-tests.tests","2026-08-22","passed","2026-08-22","","test_RTP_cancel_v3","",""
"","2030","RTP form is filled and submitted","ux-tests.tests","2026-08-22","passed","2026-08-22","","test_RTP_submission_v4","",""
"","8112","RTP form cancellation with reason PAID","ux-tests.tests","2026-08-22","failed","2026-08-22","","test_RTP_cancel_v3","",""
"","1130","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-08-22","passed","2026-08-22","","test_RTP_submission_v3","",""
"","7315","RTP form cancellation with reason MODT","ux-tests.tests","2026-08-22","failed","2026-08-22","","test_RTP_cancel_v4","",""
"","2169","RTP form is filled and submitted","ux-tests.tests","2026-08-22","passed","2026-08-22","","test_RTP_submission_v3","",""
