"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1783","RTP form is filled and submitted","ux-tests.tests","Fri Jul 10 07:25:14 UTC 2026","passed","Fri Jul 10 07:25:16 UTC 2026","","test_RTP_submission_v3","",""
"","5561","RTP form is filled and submitted","ux-tests.tests","Fri Jul 10 07:24:45 UTC 2026","passed","Fri Jul 10 07:24:51 UTC 2026","","test_RTP_cancel_v3","",""
"","5969","RTP form is filled and submitted","ux-tests.tests","Fri Jul 10 07:25:17 UTC 2026","passed","Fri Jul 10 07:25:23 UTC 2026","","test_RTP_submission_v4","",""
"","2377","RTP form cancellation with reason PAID","ux-tests.tests","Fri Jul 10 07:24:54 UTC 2026","passed","Fri Jul 10 07:24:56 UTC 2026","","test_RTP_cancel_v3","",""
"","1119","Whitespaces is allowed in description and company name field","ux-tests.tests","Fri Jul 10 07:25:23 UTC 2026","passed","Fri Jul 10 07:25:24 UTC 2026","","test_RTP_submission_v4","",""
"","7116","RTP form cancellation with reason MODT","ux-tests.tests","Fri Jul 10 07:25:00 UTC 2026","failed","Fri Jul 10 07:25:07 UTC 2026","","test_RTP_cancel_v4","",""
"","1123","Whitespaces is allowed in description and company name field","ux-tests.tests","Fri Jul 10 07:25:16 UTC 2026","passed","Fri Jul 10 07:25:17 UTC 2026","","test_RTP_submission_v3","",""
"","3506","RTP form is filled and submitted","ux-tests.tests","Fri Jul 10 07:24:56 UTC 2026","passed","Fri Jul 10 07:25:00 UTC 2026","","test_RTP_cancel_v4","",""
"","2854","RTP form cancellation with reason MODT","ux-tests.tests","Fri Jul 10 07:24:51 UTC 2026","passed","Fri Jul 10 07:24:54 UTC 2026","","test_RTP_cancel_v3","",""
"","7106","RTP form cancellation with reason PAID","ux-tests.tests","Fri Jul 10 07:25:07 UTC 2026","failed","Fri Jul 10 07:25:14 UTC 2026","","test_RTP_cancel_v4","",""
