"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","1988","An UPDATE message with status PARTIALLY_PAID after CREATE","functional-tests.tests.process_messages_sender","Wed Jun 03 10:56:50 UTC 2026","passed","Wed Jun 03 10:56:52 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"
Test RFC callback DS12N with non-existing service provider, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12N callback with non-existing BIC (MOCKSP99)
5. Verify callback is rejected with 400 (service provider not found)
","2726","Failed RFC callback for non existing Service Provider - DS-12N RJCR compliant - through Web API cancel","functional-tests.tests.callbacks","Wed Jun 03 10:52:05 UTC 2026","passed","Wed Jun 03 10:52:07 UTC 2026","","test_RTP_callback_DS_12N","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","2680","An UPDATE message with status PUBLISHED after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Wed Jun 03 10:57:24 UTC 2026","passed","Wed Jun 03 10:57:27 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","3584","An RTP callback with status ACWC is successfully received","functional-tests.tests.callbacks","Wed Jun 03 10:51:00 UTC 2026","passed","Wed Jun 03 10:51:04 UTC 2026","","test_RTP_callback_DS_08","",""
"","628","Get payees consents with invalid consent value returns 400","functional-tests.tests.service_registry","Wed Jun 03 10:59:27 UTC 2026","passed","Wed Jun 03 10:59:28 UTC 2026","","test_get_payees_consents","",""
"
Test RFC callback DS12N with non-existing service provider, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12N callback with non-existing BIC (MOCKSP99)
5. Verify callback is rejected with 400 (service provider not found)
","3461","Failed RFC callback for non existing Service Provider - DS-12N RJCR compliant - through Web API cancel","functional-tests.tests.callbacks","Wed Jun 03 10:52:09 UTC 2026","passed","Wed Jun 03 10:52:13 UTC 2026","","test_RTP_callback_DS_12N","",""
"","648","Get payees consents with negative page number returns 400","functional-tests.tests.service_registry","Wed Jun 03 10:59:23 UTC 2026","passed","Wed Jun 03 10:59:24 UTC 2026","","test_get_payees_consents","",""
"
Test RFC callback DS12N with INVALID status, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12N callback with CxlStsId INVALID
5. Verify callback is rejected with 400
6. Verify RTP status is still RFC_SENT
","3943","An RFC callback DS12N INVALID is rejected with 400 - through Web API cancel","functional-tests.tests.callbacks","Wed Jun 03 10:52:25 UTC 2026","passed","Wed Jun 03 10:52:29 UTC 2026","","test_RTP_callback_DS_12N","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1939","A DELETE message after CREATE DRAFT","functional-tests.tests.process_messages_sender","Wed Jun 03 10:55:27 UTC 2026","passed","Wed Jun 03 10:55:29 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","3767","An RTP sent with synchronous rejection containing extra fields results in status REJECTED","functional-tests.tests.send_rtp","Wed Jun 03 10:58:32 UTC 2026","passed","Wed Jun 03 10:58:35 UTC 2026","","test_RTP_send_MOCK","",""
"","652","RTP cancellation fails if resource ID does not exist","functional-tests.tests.cancel_rtp","Wed Jun 03 10:53:42 UTC 2026","passed","Wed Jun 03 10:53:42 UTC 2026","","test_RTP_cancel","",""
"","726","The RTP web page is reachable","functional-tests.tests.availability","Wed Jun 03 10:50:12 UTC 2026","passed","Wed Jun 03 10:50:12 UTC 2026","","test_availability_RTP_webform","",""
"
Test RFC callback DS12P with wrong certificate identity.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via GPD message (DELETE) → RTP to RFC_SENT
4. Send DS12P callback with assignee_bic='MOCKSP01' (doesn't match certificate identity MOCKSP04)
5. Verify callback is rejected with 403 (certificate mismatch)
","2650","Unauthorized RFC callback due to wrong certificate serial","functional-tests.tests.callbacks","Wed Jun 03 10:52:35 UTC 2026","passed","Wed Jun 03 10:52:38 UTC 2026","","test_RTP_callback_DS_12P","",""
