"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2237","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","bdd-tests","2026-09-23","passed","2026-09-23","Debtor_Activation","RTP","",""
"","2304","Takeover fails with invalid OTP","bdd-tests","2026-09-23","passed","2026-09-23","Debtor_Activation_Takeover","RTP","",""
"","3119","Attempt to cancel an already cancelled RTP","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Cancellation","RTP","",""
"","467","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","2026-09-23","passed","2026-09-23","Debtor_Activation","RTP","",""
"","1208","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Sending","RTP","",""
"","1622","Takeover fails without authentication","bdd-tests","2026-09-23","passed","2026-09-23","Debtor_Activation_Takeover","RTP","",""
"","3185","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","2026-09-23","passed","2026-09-23","Debtor_Activation_Takeover","RTP","",""
"","1","Successful login","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Web_Sending","RTP","",""
"","2038","An authenticated creditor Service Provider can send an RTP to an activated debtor","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Sending","RTP","",""
"","2942","Successfully cancel a Request to Pay","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Cancellation","RTP","",""
"","2286","A debtor Service Provider activates a debtor","bdd-tests","2026-09-23","passed","2026-09-23","Debtor_Activation","RTP","",""
"","2417","Attempt to cancel a non-existing RTP","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Cancellation","RTP","",""
"","2063","An authenticated Service Provider cannot send an RTP to an activated debtor","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Sending","RTP","",""
"","1676","A debtor Service Provider cannot send an RTP","bdd-tests","2026-09-23","passed","2026-09-23","RTP_Sending","RTP","",""
