"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3576","Attempt to cancel a non-existing RTP","bdd-tests","Thu Feb 26 07:00:48 UTC 2026","passed","Thu Feb 26 07:00:52 UTC 2026","RTP_Cancellation","RTP","",""
"","1799","Takeover fails without authentication","bdd-tests","Thu Feb 26 07:00:39 UTC 2026","passed","Thu Feb 26 07:00:41 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","2484","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","bdd-tests","Thu Feb 26 07:00:29 UTC 2026","passed","Thu Feb 26 07:00:32 UTC 2026","Debtor_Activation","RTP","",""
"","3334","Attempt to cancel an already cancelled RTP","bdd-tests","Thu Feb 26 07:00:45 UTC 2026","passed","Thu Feb 26 07:00:48 UTC 2026","RTP_Cancellation","RTP","",""
"","1","Successful login","bdd-tests","Thu Feb 26 07:01:00 UTC 2026","broken","Thu Feb 26 07:01:00 UTC 2026","RTP_Web_Sending","RTP","",""
"","4511","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","Thu Feb 26 07:00:32 UTC 2026","passed","Thu Feb 26 07:00:37 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","2297","An authenticated Service Provider cannot send an RTP to an activated debtor","bdd-tests","Thu Feb 26 07:00:54 UTC 2026","passed","Thu Feb 26 07:00:56 UTC 2026","RTP_Sending","RTP","",""
"","2359","An authenticated creditor Service Provider can send an RTP to an activated debtor","bdd-tests","Thu Feb 26 07:00:52 UTC 2026","passed","Thu Feb 26 07:00:54 UTC 2026","RTP_Sending","RTP","",""
"","1843","A debtor Service Provider cannot send an RTP","bdd-tests","Thu Feb 26 07:00:58 UTC 2026","passed","Thu Feb 26 07:01:00 UTC 2026","RTP_Sending","RTP","",""
"","3762","Successfully cancel a Request to Pay","bdd-tests","Thu Feb 26 07:00:41 UTC 2026","passed","Thu Feb 26 07:00:45 UTC 2026","RTP_Cancellation","RTP","",""
"","2587","Takeover fails with invalid OTP","bdd-tests","Thu Feb 26 07:00:37 UTC 2026","passed","Thu Feb 26 07:00:39 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","450","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","Thu Feb 26 07:00:32 UTC 2026","passed","Thu Feb 26 07:00:32 UTC 2026","Debtor_Activation","RTP","",""
"","2612","A debtor Service Provider activates a debtor","bdd-tests","Thu Feb 26 07:00:26 UTC 2026","passed","Thu Feb 26 07:00:29 UTC 2026","Debtor_Activation","RTP","",""
"","1555","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","Thu Feb 26 07:00:56 UTC 2026","passed","Thu Feb 26 07:00:58 UTC 2026","RTP_Sending","RTP","",""
