"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Given an RTP is sent successfully (status SENT) for a given noticeNumber + payeeId,
when the payee queries the delivery-status endpoint with the correct noticeNumber
but a different payeeId,
then the response must be HTTP 200 with status=PD_RTP_NOT_DELIVERED, verifying
that the endpoint filters on both fields.
","6720","Existing noticeNumber with wrong payeeId → PD_RTP_NOT_DELIVERED","functional-tests.tests.get_rtp","Thu Apr 16 07:27:07 UTC 2026","passed","Thu Apr 16 07:27:14 UTC 2026","","test_RTP_get_delivery_status","",""
"","555","Non-integer size returns 400","functional-tests.tests.activation","Thu Apr 16 07:25:14 UTC 2026","passed","Thu Apr 16 07:25:14 UTC 2026","","test_debtor_activation_list","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1642","A DELETE message after CREATE DRAFT","functional-tests.tests.process_messages_sender","Thu Apr 16 07:28:16 UTC 2026","passed","Thu Apr 16 07:28:18 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","552","Invalid pagination parameters returns 400","functional-tests.tests.activation","Thu Apr 16 07:25:11 UTC 2026","passed","Thu Apr 16 07:25:12 UTC 2026","","test_debtor_activation_list","",""
"
Given a debtor is activated and a GPD message (CREATE) is sent via POST /gpd/message,
when the rtp-sender processes it and the RTP reaches status SENT,
when the payee queries the delivery-status endpoint with the correct noticeNumber
(nav) and payeeId (ec_tax_code),
then the response body must contain status=PD_RTP_DELIVERED, a non-null processingDate
in ISO 8601 format, and processingDate must match the SEND_RTP event timestamp from
the GPD message response (truncated to millisecond precision).
","6865","GPD message sent → RTP SENT → PD_RTP_DELIVERED with processingDate","functional-tests.tests.get_rtp","Thu Apr 16 07:26:58 UTC 2026","passed","Thu Apr 16 07:27:05 UTC 2026","","test_RTP_get_delivery_status","",""
"UPDATE VALID before any CREATE creates a new RTP; the RTP must be retrievable from the database","1807","An UPDATE VALID before CREATE creates the RTP in the database","functional-tests.tests.process_messages_sender","Thu Apr 16 07:30:12 UTC 2026","passed","Thu Apr 16 07:30:14 UTC 2026","","test_RTP_process_sender_UPDATE_before_CREATE","",""
"","1751","An RTP callback is successfully received with status RJCT","functional-tests.tests.callbacks","Thu Apr 16 07:25:58 UTC 2026","failed","Thu Apr 16 07:25:59 UTC 2026","","test_RTP_callback_DS_08","",""
"
Test RFC callback DS12P with INVALID status.

Flow:
1. Get debtor service provider token
2. Activate payer to get fiscal code
3. Get creditor service provider token
4. Send an RTP
5. Cancel the RTP (RFC - Request for Cancellation)
6. Send DS12P callback with CxlStsId INVALID (Invalid Cancellation Request)
7. Verify callback is rejected with 400
8. Verify RTP status is still RFC_SENT
","2833","An RFC callback DS12P INVALID is rejected with 400","functional-tests.tests.callbacks","Thu Apr 16 07:26:44 UTC 2026","passed","Thu Apr 16 07:26:47 UTC 2026","","test_RTP_callback_DS_12P","",""
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","1765","A DELETE message after CREATE VALID + UPDATE PAID","functional-tests.tests.process_messages_sender","Thu Apr 16 07:28:33 UTC 2026","failed","Thu Apr 16 07:28:35 UTC 2026","","test_RTP_process_sender_DELETE","",""
"
Test RFC callback DS12N with non-existing service provider.

Flow:
1. Get debtor service provider token
2. Activate payer to get fiscal code
3. Get creditor service provider token
4. Send an RTP
5. Cancel the RTP (RFC - Request for Cancellation)
6. Send DS12N callback with non-existing BIC (MOCKSP99)
7. Verify callback is rejected with 400 (service provider not found)

Expected: 400 Bad Request
","2270","Failed RFC callback for non existing Service Provider - DS-12N RJCR compliant","functional-tests.tests.callbacks","Thu Apr 16 07:26:25 UTC 2026","passed","Thu Apr 16 07:26:27 UTC 2026","","test_RTP_callback_DS_12N","",""
"Reusing the same OTP after a successful takeover should fail","2356","Test Takeover Fails with Reused OTP","functional-tests.tests.takeover","Thu Apr 16 07:31:07 UTC 2026","passed","Thu Apr 16 07:31:10 UTC 2026","","test_debtor_takeover","",""
