"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2383","A debtor Service Provider cannot send an RTP","bdd-tests","Mon Feb 16 11:33:13 UTC 2026","passed","Mon Feb 16 11:33:15 UTC 2026","RTP_Sending","RTP","",""
"","3909","Attempt to cancel a non-existing RTP","bdd-tests","Mon Feb 16 11:33:01 UTC 2026","passed","Mon Feb 16 11:33:05 UTC 2026","RTP_Cancellation","RTP","",""
"","3006","An authenticated creditor Service Provider can send an RTP to an activated debtor","bdd-tests","Mon Feb 16 11:33:05 UTC 2026","passed","Mon Feb 16 11:33:08 UTC 2026","RTP_Sending","RTP","",""
"","1876","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","Mon Feb 16 11:33:11 UTC 2026","passed","Mon Feb 16 11:33:13 UTC 2026","RTP_Sending","RTP","",""
"","3099","Takeover fails with invalid OTP","bdd-tests","Mon Feb 16 11:32:47 UTC 2026","passed","Mon Feb 16 11:32:50 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","4240","Attempt to cancel an already cancelled RTP","bdd-tests","Mon Feb 16 11:32:56 UTC 2026","passed","Mon Feb 16 11:33:01 UTC 2026","RTP_Cancellation","RTP","",""
"","718","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","Mon Feb 16 11:32:42 UTC 2026","passed","Mon Feb 16 11:32:43 UTC 2026","Debtor_Activation","RTP","",""
"","3829","Successfully cancel a Request to Pay","bdd-tests","Mon Feb 16 11:32:53 UTC 2026","passed","Mon Feb 16 11:32:56 UTC 2026","RTP_Cancellation","RTP","",""
"","1","Successful login","bdd-tests","Mon Feb 16 11:33:15 UTC 2026","broken","Mon Feb 16 11:33:15 UTC 2026","RTP_Web_Sending","RTP","",""
"","2513","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","bdd-tests","Mon Feb 16 11:32:40 UTC 2026","passed","Mon Feb 16 11:32:42 UTC 2026","Debtor_Activation","RTP","",""
"","2368","Takeover fails without authentication","bdd-tests","Mon Feb 16 11:32:50 UTC 2026","passed","Mon Feb 16 11:32:53 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","2688","A debtor Service Provider activates a debtor","bdd-tests","Mon Feb 16 11:32:37 UTC 2026","passed","Mon Feb 16 11:32:40 UTC 2026","Debtor_Activation","RTP","",""
"","3135","An authenticated Service Provider cannot send an RTP to an activated debtor","bdd-tests","Mon Feb 16 11:33:08 UTC 2026","passed","Mon Feb 16 11:33:11 UTC 2026","RTP_Sending","RTP","",""
"","4315","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","Mon Feb 16 11:32:43 UTC 2026","passed","Mon Feb 16 11:32:47 UTC 2026","Debtor_Activation_Takeover","RTP","",""
