"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Successful login","","Thu Sep 25 07:44:35 GMT 2025","passed","Thu Sep 25 07:44:35 GMT 2025","","","",""
"","2983","Successfully cancel a Request to Pay","","Thu Sep 25 07:44:19 GMT 2025","passed","Thu Sep 25 07:44:22 GMT 2025","","","",""
"","1999","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Thu Sep 25 07:44:16 GMT 2025","passed","Thu Sep 25 07:44:18 GMT 2025","","","",""
"","1269","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Thu Sep 25 07:44:32 GMT 2025","passed","Thu Sep 25 07:44:33 GMT 2025","","","",""
"","2834","Attempt to cancel a non-existing RTP","","Thu Sep 25 07:44:25 GMT 2025","passed","Thu Sep 25 07:44:27 GMT 2025","","","",""
"","1672","A debtor Service Provider cannot send an RTP","","Thu Sep 25 07:44:33 GMT 2025","passed","Thu Sep 25 07:44:35 GMT 2025","","","",""
"","3042","Attempt to cancel an already cancelled RTP","","Thu Sep 25 07:44:22 GMT 2025","passed","Thu Sep 25 07:44:25 GMT 2025","","","",""
"","2061","An authenticated Service Provider cannot send an RTP to an activated debtor","","Thu Sep 25 07:44:30 GMT 2025","passed","Thu Sep 25 07:44:32 GMT 2025","","","",""
"","2258","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Thu Sep 25 07:44:27 GMT 2025","passed","Thu Sep 25 07:44:30 GMT 2025","","","",""
"","520","A Service Provider tries to activates a debtor without having the correct credentials","","Thu Sep 25 07:44:18 GMT 2025","passed","Thu Sep 25 07:44:19 GMT 2025","","","",""
"","2870","A debtor Service Provider activates a debtor","","Thu Sep 25 07:44:13 GMT 2025","passed","Thu Sep 25 07:44:16 GMT 2025","","","",""
