"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test RFC callback DS12N with non-existing service provider, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12N callback with non-existing BIC (MOCKSP99)
5. Verify callback is rejected with 400 (service provider not found)
","2255","Failed RFC callback for non existing Service Provider - DS-12N RJCR compliant - through Web API cancel","functional-tests.tests.callbacks","Mon Jun 15 10:42:17 UTC 2026","passed","Mon Jun 15 10:42:19 UTC 2026","","test_RTP_callback_DS_12N","",""
"","387","Unauthorized callback due to wrong certificate serial","functional-tests.tests.callbacks","Mon Jun 15 10:41:34 UTC 2026","passed","Mon Jun 15 10:41:35 UTC 2026","","test_RTP_callback_DS_08","",""
"","3504","An RTP sent with synchronous rejection containing extra fields results in status REJECTED","functional-tests.tests.send_rtp","Mon Jun 15 10:46:23 UTC 2026","passed","Mon Jun 15 10:46:26 UTC 2026","","test_RTP_send_MOCK","",""
"","2021","An RTP callback with status ACWC is successfully received","functional-tests.tests.callbacks","Mon Jun 15 10:41:32 UTC 2026","passed","Mon Jun 15 10:41:34 UTC 2026","","test_RTP_callback_DS_08","",""
"","382","Unauthorized callback due to wrong certificate serial","functional-tests.tests.callbacks","Mon Jun 15 10:41:08 UTC 2026","passed","Mon Jun 15 10:41:08 UTC 2026","","test_RTP_callback_DS_04","",""
"","3054","An RTP callback is successfully received with status RJCT","functional-tests.tests.callbacks","Mon Jun 15 10:41:28 UTC 2026","passed","Mon Jun 15 10:41:31 UTC 2026","","test_RTP_callback_DS_08","",""
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","1674","A DELETE message after CREATE VALID + UPDATE PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Mon Jun 15 10:44:24 UTC 2026","passed","Mon Jun 15 10:44:25 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","372","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","Mon Jun 15 10:40:42 UTC 2026","passed","Mon Jun 15 10:40:42 UTC 2026","","test_auth","",""
"
Test RFC callback DS12P with wrong certificate identity, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12P callback with assignee_bic='MOCKSP01' (doesn't match certificate identity MOCKSP04)
5. Verify callback is rejected with 403 (certificate mismatch)
","1882","Unauthorized RFC callback due to wrong certificate serial - through Web API cancel","functional-tests.tests.callbacks","Mon Jun 15 10:42:50 UTC 2026","passed","Mon Jun 15 10:42:51 UTC 2026","","test_RTP_callback_DS_12P","",""
"","2214","An RTP callback with status REJECTED is successfully received","functional-tests.tests.callbacks","Mon Jun 15 10:41:36 UTC 2026","passed","Mon Jun 15 10:41:38 UTC 2026","","test_RTP_callback_DS_08","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1172","A DELETE message after standalone UPDATE DRAFT","functional-tests.tests.process_messages_sender","Mon Jun 15 10:44:57 UTC 2026","passed","Mon Jun 15 10:44:58 UTC 2026","","test_RTP_process_sender_DELETE","",""
"
Tests that sending an RTP payload with an expired date to the POSTE endpoint results in a 400 Bad Request response.

:param debtor_sp_mock_cert_key: Certificate and key tuple for mutual TLS authentication.
:type debtor_sp_mock_cert_key: Tuple[str, str]
","1125","Cannot send RTP with expired date","functional-tests.tests.availability","Mon Jun 15 10:41:04 UTC 2026","failed","Mon Jun 15 10:41:05 UTC 2026","","test_availability_POSTE","",""
"","916","Auth endpoint returns valid token","functional-tests.tests.availability","Mon Jun 15 10:40:45 UTC 2026","passed","Mon Jun 15 10:40:46 UTC 2026","","test_availability_CBI","",""
"","2119","An RTP is sent to a CBI service with activated fiscal code - through Web API","functional-tests.tests.send_rtp","Mon Jun 15 10:45:57 UTC 2026","failed","Mon Jun 15 10:45:59 UTC 2026","","test_RTP_send_CBI","",""
"
Send the same CREATE VALID message twice.

Because send_gpd_message derives the Idempotency-Key deterministically from
the message id (msg_id), reusing the same payload reuses the same key.

Expectations:
- Both calls return HTTP 200 (idempotent, not an error).
- The resourceId in both responses is identical, proving the API returned
  the cached response and did not process the message twice.
- Querying by notice number returns exactly one RTP, confirming that only
  one record was written to the database.
","1769","Two CREATE VALID messages with the same Idempotency-Key both succeed but only one RTP is stored","functional-tests.tests.process_messages_sender","Mon Jun 15 10:44:59 UTC 2026","passed","Mon Jun 15 10:45:01 UTC 2026","","test_RTP_process_sender_IDEMPOTENCY","",""
"","1241","An RTP sent when EPC response omits _links is in status ACCEPTED","functional-tests.tests.send_rtp","Mon Jun 15 10:46:18 UTC 2026","passed","Mon Jun 15 10:46:19 UTC 2026","","test_RTP_send_MOCK","",""
"
Test RFC callback DS12P with INVALID status, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12P callback with CxlStsId INVALID
5. Verify callback is rejected with 400
6. Verify RTP status is still RFC_SENT
","2155","An RFC callback DS12P INVALID is rejected with 400 - through Web API cancel","functional-tests.tests.callbacks","Mon Jun 15 10:43:04 UTC 2026","passed","Mon Jun 15 10:43:06 UTC 2026","","test_RTP_callback_DS_12P","",""
"","351","Get payees with invalid authorization","functional-tests.tests.service_registry","Mon Jun 15 10:47:03 UTC 2026","passed","Mon Jun 15 10:47:03 UTC 2026","","test_service_registry_payees_registry","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1145","A DELETE message after CREATE PAID","functional-tests.tests.process_messages_sender","Mon Jun 15 10:44:13 UTC 2026","passed","Mon Jun 15 10:44:14 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","376","Get payees consents with negative page number returns 400","functional-tests.tests.service_registry","Mon Jun 15 10:46:57 UTC 2026","passed","Mon Jun 15 10:46:57 UTC 2026","","test_get_payees_consents","",""
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","1664","A DELETE message after CREATE VALID + UPDATE INVALID","functional-tests.tests.process_messages_sender","Mon Jun 15 10:44:29 UTC 2026","passed","Mon Jun 15 10:44:31 UTC 2026","","test_RTP_process_sender_DELETE","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1176","A DELETE message after standalone UPDATE EXPIRED","functional-tests.tests.process_messages_sender","Mon Jun 15 10:44:55 UTC 2026","passed","Mon Jun 15 10:44:56 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","373","A debtor service provider fails activation due to wrong service provider id","functional-tests.tests.activation","Mon Jun 15 10:40:32 UTC 2026","passed","Mon Jun 15 10:40:33 UTC 2026","","test_debtor_activation_list","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1147","A DELETE message after CREATE DRAFT","functional-tests.tests.process_messages_sender","Mon Jun 15 10:44:19 UTC 2026","passed","Mon Jun 15 10:44:20 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","363","Unauthorized request returns 401","functional-tests.tests.activation","Mon Jun 15 10:40:34 UTC 2026","passed","Mon Jun 15 10:40:35 UTC 2026","","test_debtor_activation_list","",""
"","391","missing token → 401 Unauthorized","functional-tests.tests.get_rtp","Mon Jun 15 10:43:23 UTC 2026","passed","Mon Jun 15 10:43:23 UTC 2026","","test_RTP_get","",""
