"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2223","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Wed Dec 10 09:31:54 UTC 2025","passed","Wed Dec 10 09:31:56 UTC 2025","","","",""
"","2077","An authenticated Service Provider cannot send an RTP to an activated debtor","","Wed Dec 10 09:31:56 UTC 2025","passed","Wed Dec 10 09:31:58 UTC 2025","","","",""
"","1","Successful login","","Wed Dec 10 09:32:01 UTC 2025","passed","Wed Dec 10 09:32:01 UTC 2025","","","",""
"","1515","Takeover fails without authentication","","Wed Dec 10 09:31:38 UTC 2025","passed","Wed Dec 10 09:31:39 UTC 2025","","","",""
"","8405","Attempt to cancel an already cancelled RTP","","Wed Dec 10 09:31:43 UTC 2025","passed","Wed Dec 10 09:31:51 UTC 2025","","","",""
"","2301","A debtor Service Provider activates a debtor","","Wed Dec 10 09:31:28 UTC 2025","passed","Wed Dec 10 09:31:30 UTC 2025","","","",""
"","3287","A debtor Service Provider successfully takes over an activation from another provider","","Wed Dec 10 09:31:32 UTC 2025","passed","Wed Dec 10 09:31:36 UTC 2025","","","",""
"","1272","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Wed Dec 10 09:31:58 UTC 2025","passed","Wed Dec 10 09:31:59 UTC 2025","","","",""
"","1788","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Wed Dec 10 09:31:30 UTC 2025","passed","Wed Dec 10 09:31:32 UTC 2025","","","",""
"","3395","Successfully cancel a Request to Pay","","Wed Dec 10 09:31:39 UTC 2025","passed","Wed Dec 10 09:31:43 UTC 2025","","","",""
"","2005","Takeover fails with invalid OTP","","Wed Dec 10 09:31:36 UTC 2025","passed","Wed Dec 10 09:31:38 UTC 2025","","","",""
"","358","A Service Provider tries to activates a debtor without having the correct credentials","","Wed Dec 10 09:31:32 UTC 2025","passed","Wed Dec 10 09:31:32 UTC 2025","","","",""
"","2547","Attempt to cancel a non-existing RTP","","Wed Dec 10 09:31:51 UTC 2025","passed","Wed Dec 10 09:31:54 UTC 2025","","","",""
"","1544","A debtor Service Provider cannot send an RTP","","Wed Dec 10 09:31:59 UTC 2025","passed","Wed Dec 10 09:32:01 UTC 2025","","","",""
