"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4361","A v2 redirect RTP callback with status ACTC is successfully received","functional-tests.tests.callbacks_v2","2026-08-04","passed","2026-08-04","","test_RTP_callback_DS_05_redirect","",""
"","1292","Find by payer id returns 404 when the token subject does not own the activation's Service Provider ID","functional-tests.tests.activation","2026-08-04","passed","2026-08-04","","test_debtor_activation_get","",""
"
Test RFC callback DS12N with RJCR status, cancel triggered via REST Web API with explicit reason.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12N callback with CxlStsId RJCR (Rejected Cancellation Request)
5. Verify callback is accepted (200)
6. Verify RTP status is ERROR_CANCEL
","4498","An RFC callback DS12N RJCR is successfully received and RTP status is ERROR_CANCEL - through Web API cancel","functional-tests.tests.callbacks","2026-08-04","passed","2026-08-04","","test_RTP_callback_DS_12N","",""
"","2577","An RTP sent with synchronous rejection and missing _links results in status REJECTED - through Web API V2","functional-tests.tests.send_rtp","2026-08-04","passed","2026-08-04","","test_RTP_send_MOCK","",""
"","678","Sending to non-activated debtor returns 422","functional-tests.tests.send_rtp","2026-08-04","passed","2026-08-04","","test_RTP_send_MOCK","",""
"Reusing the same OTP after a successful takeover should fail","2533","Test Takeover Fails with Reused OTP","functional-tests.tests.takeover","2026-08-04","passed","2026-08-04","","test_debtor_takeover","",""
"Missing or invalid Bearer token → the endpoint must return 401.","656","Querying activation status without a valid token returns 401","functional-tests.tests.activation","2026-08-04","passed","2026-08-04","","test_debtor_activation_payer_status","",""
"","612","Unauthorized request returns 401","functional-tests.tests.activation","2026-08-04","passed","2026-08-04","","test_debtor_activation_list","",""
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","3068","A DELETE message after CREATE VALID + UPDATE DRAFT","functional-tests.tests.process_messages_sender","2026-08-04","passed","2026-08-04","","test_RTP_process_sender_DELETE","",""
"","622","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","2026-08-04","passed","2026-08-04","","test_auth","",""
"","2051","An RTP sent with synchronous acceptance is in status ACCEPTED - DS-05 ACTC - through Web API V2","functional-tests.tests.send_rtp","2026-08-04","passed","2026-08-04","","test_RTP_send_MOCK","",""
"
Test RFC callback DS12P with non-existing service provider, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12P callback with non-existing BIC (MOCKSP99)
5. Verify callback is rejected with 400 (service provider not found)
","2658","Failed RFC callback for non existing Service Provider - DS-12P CNCL compliant - through Web API cancel","functional-tests.tests.callbacks","2026-08-04","passed","2026-08-04","","test_RTP_callback_DS_12P","",""
"Takeover without a previously issued OTP should fail","1288","Test Takeover Fails without Prior OTP","functional-tests.tests.takeover","2026-08-04","passed","2026-08-04","","test_debtor_takeover","",""
"The response cannot be parsed as a cancellation confirmation (malformed, unquoted string), so the RTP stays in RFC_SENT rather than erroring out.","3270","Cancelling an RTP - EPC v4 mock unhappy path scenario: malformed_string","functional-tests.tests.cancel_rtp","2026-08-04","passed","2026-08-04","","test_RTP_cancel_MOCK_V2","",""
"","2305","RTP is successfully cancelled with reason PAID - V2","functional-tests.tests.cancel_rtp","2026-08-04","passed","2026-08-04","","test_RTP_cancel","",""
