"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4620","A debtor Service Provider successfully takes over an activation from another provider","","Mon Dec 08 06:30:56 UTC 2025","passed","Mon Dec 08 06:31:00 UTC 2025","","","",""
"","2404","Takeover fails without authentication","","Mon Dec 08 06:31:04 UTC 2025","passed","Mon Dec 08 06:31:06 UTC 2025","","","",""
"","4381","Attempt to cancel an already cancelled RTP","","Mon Dec 08 06:31:10 UTC 2025","passed","Mon Dec 08 06:31:14 UTC 2025","","","",""
"","2947","An authenticated Service Provider cannot send an RTP to an activated debtor","","Mon Dec 08 06:31:21 UTC 2025","passed","Mon Dec 08 06:31:24 UTC 2025","","","",""
"","2416","A debtor Service Provider cannot send an RTP","","Mon Dec 08 06:31:26 UTC 2025","passed","Mon Dec 08 06:31:28 UTC 2025","","","",""
"","3720","Successfully cancel a Request to Pay","","Mon Dec 08 06:31:06 UTC 2025","passed","Mon Dec 08 06:31:10 UTC 2025","","","",""
"","2765","A debtor Service Provider activates a debtor","","Mon Dec 08 06:30:49 UTC 2025","passed","Mon Dec 08 06:30:52 UTC 2025","","","",""
"","3038","Takeover fails with invalid OTP","","Mon Dec 08 06:31:00 UTC 2025","passed","Mon Dec 08 06:31:04 UTC 2025","","","",""
"","3255","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Mon Dec 08 06:30:52 UTC 2025","passed","Mon Dec 08 06:30:55 UTC 2025","","","",""
"","3075","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Mon Dec 08 06:31:18 UTC 2025","passed","Mon Dec 08 06:31:21 UTC 2025","","","",""
"","1","Successful login","","Mon Dec 08 06:31:28 UTC 2025","passed","Mon Dec 08 06:31:28 UTC 2025","","","",""
"","577","A Service Provider tries to activates a debtor without having the correct credentials","","Mon Dec 08 06:30:55 UTC 2025","passed","Mon Dec 08 06:30:56 UTC 2025","","","",""
"","1879","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Mon Dec 08 06:31:24 UTC 2025","passed","Mon Dec 08 06:31:26 UTC 2025","","","",""
"","3732","Attempt to cancel a non-existing RTP","","Mon Dec 08 06:31:14 UTC 2025","passed","Mon Dec 08 06:31:18 UTC 2025","","","",""
