"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2517","An RTP is sent through API","tests","Fri Sep 12 08:41:46 GMT 2025","passed","Fri Sep 12 08:41:49 GMT 2025","","test_send_rtp","",""
"","1247","Deactivation fails for non-existing activation","tests","Fri Sep 12 08:30:42 GMT 2025","failed","Fri Sep 12 08:30:43 GMT 2025","","test_deactivation","",""
"","1243","An RTP is sent through POSTE API","tests","Fri Sep 12 08:41:28 GMT 2025","passed","Fri Sep 12 08:41:30 GMT 2025","","test_debtor_service_provider_availability","",""
"","2774","RTP form cancellation test","tests","Fri Sep 12 08:46:29 GMT 2025","passed","Fri Sep 12 08:46:32 GMT 2025","","test_cancel","",""
"","4024","Attempt to cancel a non-existing RTP","","Fri Sep 12 08:43:50 GMT 2025","passed","Fri Sep 12 08:43:54 GMT 2025","","","",""
"","1732","Happy path: a debt position is created and published in DEV environment","tests","Fri Sep 12 08:30:51 GMT 2025","passed","Fri Sep 12 08:30:53 GMT 2025","","test_debt_position_create_delete","",""
"","1739","Cannot send RTP with invalid amount","tests","Fri Sep 12 08:41:25 GMT 2025","passed","Fri Sep 12 08:41:27 GMT 2025","","test_debtor_service_provider_availability","",""
"","1423","Invalid pagination parameters returns 400","tests","Fri Sep 12 08:30:13 GMT 2025","passed","Fri Sep 12 08:30:15 GMT 2025","","test_activation","",""
"","4568","An RTP callback with status ACTC is successfully received","tests","Fri Sep 12 08:30:28 GMT 2025","passed","Fri Sep 12 08:30:32 GMT 2025","","test_callback","",""
"","1921","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Fri Sep 12 08:44:00 GMT 2025","passed","Fri Sep 12 08:44:02 GMT 2025","","","",""
"","1","Successful login","","Fri Sep 12 08:44:05 GMT 2025","passed","Fri Sep 12 08:44:05 GMT 2025","","","",""
"","3151","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Fri Sep 12 08:43:54 GMT 2025","passed","Fri Sep 12 08:43:57 GMT 2025","","","",""
"","734","Failed callback for non existing Service Provider - DS-04b compliant","tests","Fri Sep 12 08:30:34 GMT 2025","passed","Fri Sep 12 08:30:35 GMT 2025","","test_callback","",""
"","705","The RTP web page is reachable","tests","Fri Sep 12 08:41:42 GMT 2025","passed","Fri Sep 12 08:41:42 GMT 2025","","test_landing_page","",""
"","1737","RTP form is filled and submitted","tests","Fri Sep 12 08:46:32 GMT 2025","passed","Fri Sep 12 08:46:34 GMT 2025","","test_submission","",""
"","3044","An authenticated Service Provider cannot send an RTP to an activated debtor","","Fri Sep 12 08:43:57 GMT 2025","passed","Fri Sep 12 08:44:00 GMT 2025","","","",""
"","7670","Happy path: a debt position is updated in DEV environment","tests","Fri Sep 12 08:31:11 GMT 2025","passed","Fri Sep 12 08:31:19 GMT 2025","","test_debt_position_create_delete","",""
"","572","Get payees with invalid authorization","tests","Fri Sep 12 08:41:46 GMT 2025","passed","Fri Sep 12 08:41:46 GMT 2025","TestPayeesRegistry","test_payees_registry","",""
"","568","Get payees with invalid authorization","tests","Fri Sep 12 08:42:08 GMT 2025","passed","Fri Sep 12 08:42:09 GMT 2025","TestServiceProvidersRegistry","test_service_providers_registry","",""
"","4475","Attempt to cancel an already cancelled RTP","","Fri Sep 12 08:43:46 GMT 2025","passed","Fri Sep 12 08:43:50 GMT 2025","","","",""
"","2855","Deactivation fails for activation by another service provider","tests","Fri Sep 12 08:30:43 GMT 2025","passed","Fri Sep 12 08:30:46 GMT 2025","","test_deactivation","",""
"","7780","RTP form is filled and submitted","tests","Fri Sep 12 08:46:22 GMT 2025","passed","Fri Sep 12 08:46:29 GMT 2025","","test_cancel","",""
"","2459","Debtor fiscal code must be lower case during RTP send","tests","Fri Sep 12 08:41:59 GMT 2025","passed","Fri Sep 12 08:42:02 GMT 2025","","test_send_rtp","",""
"","851","A Service Provider is authenticated","tests","Fri Sep 12 08:30:16 GMT 2025","passed","Fri Sep 12 08:30:17 GMT 2025","","test_auth","",""
"","2083","Get a page of activations","tests","Fri Sep 12 08:29:59 GMT 2025","failed","Fri Sep 12 08:30:02 GMT 2025","","test_activation","",""
"","658","Failed callback for non existing Service Provider - DS-08P compliant","tests","Fri Sep 12 08:30:35 GMT 2025","passed","Fri Sep 12 08:30:35 GMT 2025","","test_callback","",""
"","685","Unauthorized callback due to wrong certificate serial","tests","Fri Sep 12 08:30:33 GMT 2025","passed","Fri Sep 12 08:30:34 GMT 2025","","test_callback","",""
"","4014","Successfully cancel a Request to Pay","","Fri Sep 12 08:43:42 GMT 2025","passed","Fri Sep 12 08:43:46 GMT 2025","","","",""
