"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","804","Deactivation fails for activation by another service provider","functional-tests.tests.activation","Thu Jun 25 07:12:38 UTC 2026","passed","Thu Jun 25 07:12:39 UTC 2026","","test_debtor_deactivation","",""
"Active payer with a foreign-country fiscal code (Z + 3 digits municipality) → isActive must be true.","783","An active payer with foreign fiscal code returns isActive true","functional-tests.tests.activation","Thu Jun 25 07:12:14 UTC 2026","failed","Thu Jun 25 07:12:15 UTC 2026","","test_debtor_activation_payer_status","",""
"
Payer activated under SP A.
- SP B (read_rtp_activations): isActive must be false — privacy rule hides cross-SP activation.
- Admin (read_rtp_all): isActive must be true — role grants visibility across all SPs.
Same payer, same endpoint, different roles → different results.
","771","read_rtp_all role returns isActive true while read_rtp_activations returns false for the same cross-SP payer","functional-tests.tests.activation","Thu Jun 25 07:12:10 UTC 2026","failed","Thu Jun 25 07:12:11 UTC 2026","","test_debtor_activation_payer_status","",""
"","5116","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","Thu Jun 25 07:24:01 UTC 2026","passed","Thu Jun 25 07:24:06 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"Test sending a CREATE operation message with different statuses via GPD message API","1622","A CREATE message with status VALID","functional-tests.tests.process_messages_sender","Thu Jun 25 07:16:29 UTC 2026","passed","Thu Jun 25 07:16:31 UTC 2026","","test_RTP_process_sender_CREATE","",""
"Each entry in ``INVALID_PAYER_IDS`` must be rejected with 400.

The ``description`` parameter appears in pytest output to identify which
case failed without having to inspect the raw value.
","382","Querying activation status with an invalid payerId format returns 400","functional-tests.tests.activation","Thu Jun 25 07:12:21 UTC 2026","failed","Thu Jun 25 07:12:21 UTC 2026","","test_debtor_activation_payer_status","",""
"","1818","An RTP sent with synchronous rejection and missing _links results in status REJECTED","functional-tests.tests.send_rtp","Thu Jun 25 07:18:53 UTC 2026","passed","Thu Jun 25 07:18:55 UTC 2026","","test_RTP_send_MOCK","",""
"","1846","An RTP callback is successfully received","functional-tests.tests.callbacks","Thu Jun 25 07:13:03 UTC 2026","passed","Thu Jun 25 07:13:05 UTC 2026","","test_RTP_callback_DS_04","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1183","A DELETE message after standalone UPDATE PAID","functional-tests.tests.process_messages_sender","Thu Jun 25 07:17:23 UTC 2026","passed","Thu Jun 25 07:17:24 UTC 2026","","test_RTP_process_sender_DELETE","",""
"A valid token that carries neither read_rtp_activations nor read_rtp_all must be rejected with 403.","377","Token without read_rtp_activations or read_rtp_all role returns 403 Forbidden","functional-tests.tests.activation","Thu Jun 25 07:12:17 UTC 2026","failed","Thu Jun 25 07:12:18 UTC 2026","","test_debtor_activation_payer_status","",""
