"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","905","Happy path: a debt position is created and published in UAT environment","tests","Sat Aug 30 07:06:43 GMT 2025","passed","Sat Aug 30 07:06:44 GMT 2025","","test_debt_position","",""
"","1985","RTP is successfully cancelled","tests","Sat Aug 30 07:06:36 GMT 2025","passed","Sat Aug 30 07:06:38 GMT 2025","","test_cancel_rtp","",""
"","523","A Service Provider with invalid client secret is not authenticated","tests","Sat Aug 30 07:06:25 GMT 2025","passed","Sat Aug 30 07:06:25 GMT 2025","","test_auth","",""
"","3275","An RTP callback is successfully received","tests","Sat Aug 30 07:06:25 GMT 2025","passed","Sat Aug 30 07:06:29 GMT 2025","","test_callback","",""
"","2193","Happy path: a debt position is deleted in DEV environment","tests","Sat Aug 30 07:06:51 GMT 2025","passed","Sat Aug 30 07:06:53 GMT 2025","","test_debt_position","",""
"","570","Retrieving activation without valid token returns 401","tests","Sat Aug 30 07:06:21 GMT 2025","passed","Sat Aug 30 07:06:22 GMT 2025","","test_activation","",""
"","1487","Debtor fiscal code must be lower case during RTP send","tests","Sat Aug 30 07:07:38 GMT 2025","passed","Sat Aug 30 07:07:39 GMT 2025","","test_send_rtp","",""
"","3556","An RTP is sent to a CBI service with activated fiscal code","tests","Sat Aug 30 07:07:30 GMT 2025","failed","Sat Aug 30 07:07:34 GMT 2025","","test_send_rtp","",""
"","723","Retrieving activation with invalid UUID returns 400","tests","Sat Aug 30 07:06:20 GMT 2025","passed","Sat Aug 30 07:06:21 GMT 2025","","test_activation","",""
"","1215","An RTP is sent to Poste service with activated fiscal code","tests","Sat Aug 30 07:07:34 GMT 2025","passed","Sat Aug 30 07:07:35 GMT 2025","","test_send_rtp","",""
"","6620","Happy path: a debt position is updated in UAT environment","tests","Sat Aug 30 07:06:54 GMT 2025","passed","Sat Aug 30 07:07:00 GMT 2025","","test_debt_position","",""
"","2575","Successfully cancel a Request to Pay","","Sat Aug 30 07:09:01 GMT 2025","passed","Sat Aug 30 07:09:03 GMT 2025","","","",""
"","484","Unauthorized callback due to wrong certificate serial","tests","Sat Aug 30 07:06:34 GMT 2025","passed","Sat Aug 30 07:06:34 GMT 2025","","test_callback","",""
"","464","Failed callback for non existing Service Provider - DS-04b compliant","tests","Sat Aug 30 07:06:35 GMT 2025","passed","Sat Aug 30 07:06:35 GMT 2025","","test_callback","",""
"","475","Unauthorized callback due to wrong certificate serial","tests","Sat Aug 30 07:06:34 GMT 2025","passed","Sat Aug 30 07:06:35 GMT 2025","","test_callback","",""
"","2489","A debtor is activated by an authenticated service provider","tests","Sat Aug 30 07:06:10 GMT 2025","passed","Sat Aug 30 07:06:13 GMT 2025","","test_activation","",""
"","824","Invalid pagination parameters returns 400","tests","Sat Aug 30 07:06:22 GMT 2025","passed","Sat Aug 30 07:06:23 GMT 2025","","test_activation","",""
"","1761","Cannot send RTP with invalid amount","tests","Sat Aug 30 07:07:17 GMT 2025","passed","Sat Aug 30 07:07:19 GMT 2025","","test_debtor_service_provider_availability","",""
"","962","Find by payer id request must contain lower case fiscal code","tests","Sat Aug 30 07:06:17 GMT 2025","passed","Sat Aug 30 07:06:17 GMT 2025","","test_activation","",""
"","370","The service returns the mocked server error","tests","Sat Aug 30 07:07:27 GMT 2025","passed","Sat Aug 30 07:07:27 GMT 2025","","test_mock","",""
"","4491","An RTP is sent through CBI API","tests","Sat Aug 30 07:07:09 GMT 2025","failed","Sat Aug 30 07:07:13 GMT 2025","","test_debtor_service_provider_availability","",""
"","905","Whitespaces is allowed in description and company name field","tests","Sat Aug 30 07:13:06 GMT 2025","passed","Sat Aug 30 07:13:07 GMT 2025","","test_submission","",""
"","2532","Attempt to cancel a non-existing RTP","","Sat Aug 30 07:09:07 GMT 2025","passed","Sat Aug 30 07:09:09 GMT 2025","","","",""
"","746","Retrieving non-existent activation returns 404","tests","Sat Aug 30 07:06:20 GMT 2025","passed","Sat Aug 30 07:06:20 GMT 2025","","test_activation","",""
"","751","Deactivation fails for non-existing activation","tests","Sat Aug 30 07:06:40 GMT 2025","failed","Sat Aug 30 07:06:40 GMT 2025","","test_deactivation","",""
