"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test sending a DELETE operation message via GPD message API after a CREATE VALID + UPDATE","2521","A DELETE message after CREATE VALID + UPDATE INVALID","functional-tests.tests.process_messages_sender","Sat Mar 14 06:43:16 UTC 2026","failed","Sat Mar 14 06:43:19 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","747","The RTP web page is reachable","functional-tests.tests.availability","Sat Mar 14 06:40:15 UTC 2026","passed","Sat Mar 14 06:40:16 UTC 2026","","test_availability_RTP_webform","",""
"","578","Failed callback for non existing Service Provider - DS-04b compliant","functional-tests.tests.callbacks","Sat Mar 14 06:40:20 UTC 2026","passed","Sat Mar 14 06:40:21 UTC 2026","","test_RTP_callback_DS_04","",""
"","577","Unauthorized callback due to wrong certificate serial","functional-tests.tests.callbacks","Sat Mar 14 06:40:53 UTC 2026","passed","Sat Mar 14 06:40:54 UTC 2026","","test_RTP_callback_DS_08","",""
"","567","Failed callback for non existing Service Provider - DS-08P compliant","functional-tests.tests.callbacks","Sat Mar 14 06:40:48 UTC 2026","passed","Sat Mar 14 06:40:49 UTC 2026","","test_RTP_callback_DS_08","",""
"UPDATE PAID with psp_tax_code=None (invalid PSP) results in RTP state RFC_SENT","2466","An UPDATE PAID message with an invalid PSP results in RFC_SENT state","functional-tests.tests.process_messages_sender","Sat Mar 14 06:43:59 UTC 2026","passed","Sat Mar 14 06:44:01 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"Test sending a CREATE operation message with different statuses via GPD message API","1315","A CREATE message with status VALID","functional-tests.tests.process_messages_sender","Sat Mar 14 06:42:43 UTC 2026","passed","Sat Mar 14 06:42:44 UTC 2026","","test_RTP_process_sender_CREATE","",""
"","2720","An RTP is sent to ICCREA service with activated fiscal code","functional-tests.tests.send_rtp","Sat Mar 14 06:44:05 UTC 2026","failed","Sat Mar 14 06:44:08 UTC 2026","","test_RTP_send_ICCREA","",""
"","558","Unauthorized request returns 401","functional-tests.tests.activation","Sat Mar 14 06:39:36 UTC 2026","passed","Sat Mar 14 06:39:37 UTC 2026","","test_debtor_activation_list","",""
"","601","Invalid NextActivationId format returns 400","functional-tests.tests.activation","Sat Mar 14 06:39:37 UTC 2026","passed","Sat Mar 14 06:39:38 UTC 2026","","test_debtor_activation_list","",""
"","571","The service returns the mocked server error","functional-tests.tests.availability","Sat Mar 14 06:40:10 UTC 2026","failed","Sat Mar 14 06:40:10 UTC 2026","","test_availability_MOCK","",""
"","1163","SP_ACTIVATIONS_READ_ALL can retrieve activation by Fiscal Code created by SP_A","functional-tests.tests.activation","Sat Mar 14 06:39:14 UTC 2026","passed","Sat Mar 14 06:39:15 UTC 2026","","test_RTP_activation_security","",""
"","0","A Service Provider is authenticated","functional-tests.tests.auth","Sat Mar 14 06:39:47 UTC 2026","passed","Sat Mar 14 06:39:47 UTC 2026","","test_auth","",""
"","2551","RTP is successfully retrieved","functional-tests.tests.get_rtp","Sat Mar 14 06:41:47 UTC 2026","passed","Sat Mar 14 06:41:50 UTC 2026","","test_RTP_get","",""
"
Tests that sending an RTP payload with an invalid amount to the POSTE endpoint results in a 400 Bad Request response.

:param debtor_sp_mock_cert_key: Certificate and key tuple for mutual TLS authentication.
:type debtor_sp_mock_cert_key: Tuple[str, str]
","978","Cannot send RTP with invalid amount","functional-tests.tests.availability","Sat Mar 14 06:40:12 UTC 2026","failed","Sat Mar 14 06:40:13 UTC 2026","","test_availability_POSTE","",""
"","583","Non-integer size returns 400","functional-tests.tests.activation","Sat Mar 14 06:39:38 UTC 2026","passed","Sat Mar 14 06:39:39 UTC 2026","","test_debtor_activation_list","",""
"
Tests the retrieval of an access token from the POSTE authentication endpoint using client credentials and mutual TLS.

:param debtor_sp_mock_cert_key: Certificate and key tuple for mutual TLS authentication.
:type debtor_sp_mock_cert_key: Tuple[str, str]
","526","Auth endpoint returns valid token","functional-tests.tests.availability","Sat Mar 14 06:40:10 UTC 2026","passed","Sat Mar 14 06:40:11 UTC 2026","","test_availability_POSTE","",""
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","1900","An UPDATE message with status DRAFT after CREATE","functional-tests.tests.process_messages_sender","Sat Mar 14 06:43:50 UTC 2026","passed","Sat Mar 14 06:43:51 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"
Tests that sending an RTP payload with an expired date to the POSTE endpoint results in a 400 Bad Request response.

:param debtor_sp_mock_cert_key: Certificate and key tuple for mutual TLS authentication.
:type debtor_sp_mock_cert_key: Tuple[str, str]
","1109","Cannot send RTP with expired date","functional-tests.tests.availability","Sat Mar 14 06:40:14 UTC 2026","failed","Sat Mar 14 06:40:15 UTC 2026","","test_availability_POSTE","",""
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","1899","An UPDATE message with status EXPIRED after CREATE","functional-tests.tests.process_messages_sender","Sat Mar 14 06:43:46 UTC 2026","passed","Sat Mar 14 06:43:48 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","660","An RTP is sent to Poste service with activated fiscal code","functional-tests.tests.send_rtp","Sat Mar 14 06:44:25 UTC 2026","passed","Sat Mar 14 06:44:26 UTC 2026","","test_RTP_send_POSTE","",""
"","567","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","Sat Mar 14 06:39:49 UTC 2026","passed","Sat Mar 14 06:39:49 UTC 2026","","test_auth","",""
"","1213","A debtor is deactivated by an authenticated service provider","functional-tests.tests.activation","Sat Mar 14 06:39:42 UTC 2026","passed","Sat Mar 14 06:39:43 UTC 2026","","test_debtor_deactivation","",""
"
Verify that a debt position can be created and published successfully.
","616","Happy path: a debt position is created and published in DEV environment","functional-tests.tests.gpd_availability","Sat Mar 14 06:42:15 UTC 2026","passed","Sat Mar 14 06:42:15 UTC 2026","","test_availability_GPD","",""
"","582","Find by payer id request must contain lower case fiscal code","functional-tests.tests.activation","Sat Mar 14 06:39:25 UTC 2026","passed","Sat Mar 14 06:39:26 UTC 2026","","test_debtor_activation_create","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1894","A DELETE message after CREATE VALID","functional-tests.tests.process_messages_sender","Sat Mar 14 06:42:57 UTC 2026","passed","Sat Mar 14 06:42:59 UTC 2026","","test_RTP_process_sender_DELETE","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1164","A DELETE message after CREATE INVALID","functional-tests.tests.process_messages_sender","Sat Mar 14 06:43:00 UTC 2026","failed","Sat Mar 14 06:43:02 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","577","Retrieving activation with invalid UUID returns 400","functional-tests.tests.activation","Sat Mar 14 06:39:30 UTC 2026","passed","Sat Mar 14 06:39:31 UTC 2026","","test_debtor_activation_get","",""
"Takeover without a previously issued OTP should fail","1246","Test Takeover Fails without Prior OTP","functional-tests.tests.takeover","Sat Mar 14 06:44:47 UTC 2026","passed","Sat Mar 14 06:44:48 UTC 2026","","test_debtor_takeover","",""
"Test sending a CREATE operation message with different statuses via GPD message API","1166","A CREATE message with status DRAFT","functional-tests.tests.process_messages_sender","Sat Mar 14 06:42:55 UTC 2026","failed","Sat Mar 14 06:42:56 UTC 2026","","test_RTP_process_sender_CREATE","",""
"","578","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","Sat Mar 14 06:39:48 UTC 2026","passed","Sat Mar 14 06:39:49 UTC 2026","","test_auth","",""
"","2992","An RTP callback with status ACWC is successfully received","functional-tests.tests.callbacks","Sat Mar 14 06:40:50 UTC 2026","passed","Sat Mar 14 06:40:53 UTC 2026","","test_RTP_callback_DS_08","",""
