"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test RFC callback DS12P with non-existing service provider.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via GPD message (DELETE) → RTP to RFC_SENT
4. Send DS12P callback with non-existing BIC (MOCKSP99)
5. Verify callback is rejected with 400 (service provider not found)
","2241","Failed RFC callback for non existing Service Provider - DS-12P CNCL compliant","functional-tests.tests.callbacks","2026-09-07","passed","2026-09-07","","test_RTP_callback_DS_12P","",""
"","942","Sending a GPD message with null id returns 400","functional-tests.tests.send_rtp","2026-09-07","passed","2026-09-07","","test_RTP_send_MOCK","",""
"Each entry in ``INVALID_PAYER_IDS`` (see dataset docstring) must be rejected with 400.","602","The activation request must contain a validly formatted fiscal code","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_create","",""
"","477","Retrieving activation with malformed payer id returns 400","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_get","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1480","A DELETE message after standalone UPDATE EXPIRED","functional-tests.tests.process_messages_sender","2026-09-07","passed","2026-09-07","","test_RTP_process_sender_DELETE","",""
"Each entry in ``INVALID_PAYER_IDS`` must be rejected with 400.

The ``description`` parameter appears in pytest output to identify which
case failed without having to inspect the raw value.
","499","Querying activation status with an invalid payerId format returns 400","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_payer_status","",""
"","490","Invalid NextActivationId format returns 400","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_list","",""
"","1111","An RTP is sent through GPD message API","functional-tests.tests.send_rtp","2026-09-07","passed","2026-09-07","","test_RTP_send_MOCK","",""
"","488","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","2026-09-07","passed","2026-09-07","","test_auth","",""
"
Test RFC callback DS12N with INVALID status, cancel via REST Web API.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12N callback with CxlStsId INVALID
5. Verify callback is rejected with 400
6. Verify RTP status is still RFC_SENT
","2520","An RFC callback DS12N INVALID is rejected with 400 - through Web API cancel","functional-tests.tests.callbacks","2026-09-07","passed","2026-09-07","","test_RTP_callback_DS_12N","",""
"","2577","An RTP callback with status ACWC is successfully received","functional-tests.tests.callbacks","2026-09-07","passed","2026-09-07","","test_RTP_callback_DS_08","",""
"","491","The activation request must contain a validly formatted Service Provider ID","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_create","",""
"Active payer with omocodia fiscal code (digit substitution) → isActive must be true.","965","An active payer with omocodia fiscal code returns isActive true","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_payer_status","",""
"","2602","An RTP sent with synchronous rejection and missing _links results in status REJECTED - through Web API V2","functional-tests.tests.send_rtp","2026-09-07","passed","2026-09-07","","test_RTP_send_MOCK","",""
"The PSP synchronously rejects the cancellation request with 422 (per standard behaviour for the EPC 429 Too Many Requests scenario). The RTP then transitions to ERROR_CANCEL via ERROR_CANCEL_RTP.","11463","Cancelling an RTP - EPC v4 mock unhappy path scenario: epc_429","functional-tests.tests.cancel_rtp","2026-09-07","passed","2026-09-07","","test_RTP_cancel_MOCK_V2","",""
"","1006","A debtor with VAT number is activated and retrieved by activation id","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_get","",""
"Querying activation status with an empty payerId must be rejected with 404.","482","Querying activation status with an empty payerId returns 404","functional-tests.tests.activation","2026-09-07","passed","2026-09-07","","test_debtor_activation_payer_status","",""
"","3334","A v2 redirect RTP callback with status ACTC is successfully received","functional-tests.tests.callbacks_v2","2026-09-07","passed","2026-09-07","","test_RTP_callback_DS_05_redirect","",""
