"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","633","Unauthorized callback due to wrong certificate serial","functional-tests.tests","Sat Dec 13 06:23:27 UTC 2025","passed","Sat Dec 13 06:23:27 UTC 2025","","test_RTP_callback","",""
"","1705","Takeover fails without authentication","bdd-tests","Sat Dec 13 06:27:38 UTC 2025","passed","Sat Dec 13 06:27:40 UTC 2025","Debtor_Activation_Takeover","RTP","",""
"Availability probe for takeover notification mock endpoint: expects 204 No Content","609","Test Takeover Notification Endpoint","functional-tests.tests","Sat Dec 13 06:25:36 UTC 2025","passed","Sat Dec 13 06:25:36 UTC 2025","","test_debtor_takeover","",""
"
Verify that a debt position can be deleted successfully.
","2972","Happy path: a debt position is deleted in DEV environment","functional-tests.tests","Sat Dec 13 06:24:30 UTC 2025","passed","Sat Dec 13 06:24:33 UTC 2025","","test_availability_GPD","",""
"","2330","Cannot send RTP with expired date","functional-tests.tests","Sat Dec 13 06:24:23 UTC 2025","passed","Sat Dec 13 06:24:25 UTC 2025","","test_availability_CBI","",""
"","662","Deactivation fails for non-existing activation","functional-tests.tests","Sat Dec 13 06:25:26 UTC 2025","passed","Sat Dec 13 06:25:27 UTC 2025","","test_debtor_deactivation","",""
"Reusing the same OTP after a successful takeover should fail","2829","Test Takeover Fails with Reused OTP","functional-tests.tests","Sat Dec 13 06:25:56 UTC 2025","passed","Sat Dec 13 06:25:59 UTC 2025","","test_debtor_takeover","",""
"","473","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","Sat Dec 13 06:27:32 UTC 2025","passed","Sat Dec 13 06:27:33 UTC 2025","Debtor_Activation","RTP","",""
"
Verify that a debt position can be deleted successfully.
","2913","Happy path: a debt position is deleted in UAT environment","functional-tests.tests","Sat Dec 13 06:24:27 UTC 2025","passed","Sat Dec 13 06:24:30 UTC 2025","","test_availability_GPD","",""
"","686","A debtor service provider fails activation due to wrong service provider id","functional-tests.tests","Sat Dec 13 06:25:12 UTC 2025","passed","Sat Dec 13 06:25:12 UTC 2025","","test_debtor_activation_list","",""
"","652","missing token → 401 Unauthorized","functional-tests.tests","Sat Dec 13 06:23:41 UTC 2025","passed","Sat Dec 13 06:23:42 UTC 2025","","test_RTP_get","",""
"","1746","Cannot send RTP with invalid amount","functional-tests.tests","Sat Dec 13 06:24:53 UTC 2025","passed","Sat Dec 13 06:24:55 UTC 2025","","test_availability_POSTE","",""
"
Verify that a debt position can be created and published successfully.
","680","Happy path: a debt position is created and published in DEV environment","functional-tests.tests","Sat Dec 13 06:24:26 UTC 2025","passed","Sat Dec 13 06:24:27 UTC 2025","","test_availability_GPD","",""
