"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Takeover with syntactically valid but nonsensical body should fail","1247","Test Takeover Fails with Nonsensical Body","functional-tests.tests","Mon Feb 02 06:59:48 UTC 2026","passed","Mon Feb 02 06:59:49 UTC 2026","","test_debtor_takeover","",""
"","2525","An RTP is sent to ICCREA service with activated fiscal code","functional-tests.tests","Mon Feb 02 06:58:21 UTC 2026","failed","Mon Feb 02 06:58:24 UTC 2026","","test_RTP_send_ICCREA","",""
"","474","Non-existent NextActivationId returns 200 with empty body","functional-tests.tests","Mon Feb 02 06:59:26 UTC 2026","passed","Mon Feb 02 06:59:26 UTC 2026","","test_debtor_activation_list","",""
"","424","Retrieving non-existent activation returns 404","functional-tests.tests","Mon Feb 02 06:59:18 UTC 2026","passed","Mon Feb 02 06:59:18 UTC 2026","","test_debtor_activation_get","",""
"","692","All auth fixtures expose a valid Bearer token format","functional-tests.tests","Mon Feb 02 06:58:33 UTC 2026","passed","Mon Feb 02 06:58:34 UTC 2026","","test_auth","",""
"","677","Cannot send RTP with expired date","functional-tests.tests","Mon Feb 02 06:59:09 UTC 2026","failed","Mon Feb 02 06:59:10 UTC 2026","","test_availability_POSTE","",""
"
Verify that a debt position can be created and published successfully.
","690","Happy path: a debt position is created and published in DEV environment","functional-tests.tests","Mon Feb 02 06:58:44 UTC 2026","passed","Mon Feb 02 06:58:45 UTC 2026","","test_availability_GPD","",""
"","823","Deactivation fails for activation by another service provider","functional-tests.tests","Mon Feb 02 06:59:29 UTC 2026","passed","Mon Feb 02 06:59:30 UTC 2026","","test_debtor_deactivation","",""
"","815","A debtor cannot be activated more than once by the same service provider","functional-tests.tests","Mon Feb 02 06:59:13 UTC 2026","passed","Mon Feb 02 06:59:14 UTC 2026","","test_debtor_activation_create","",""
"Availability probe for takeover notification mock endpoint: expects 204 No Content","384","Test Takeover Notification Endpoint","functional-tests.tests","Mon Feb 02 06:59:33 UTC 2026","passed","Mon Feb 02 06:59:34 UTC 2026","","test_debtor_takeover","",""
"Test the takeover flow where a user changes service provider","3089","Test Takeover Flow","functional-tests.tests","Mon Feb 02 06:59:30 UTC 2026","passed","Mon Feb 02 06:59:33 UTC 2026","","test_debtor_takeover","",""
"","1923","An RTP callback with status REJECTED is successfully received","functional-tests.tests","Mon Feb 02 06:58:08 UTC 2026","passed","Mon Feb 02 06:58:10 UTC 2026","","test_RTP_callback_DS_08","",""
"","810","The response body contains a comprehensible error message","functional-tests.tests","Mon Feb 02 06:58:28 UTC 2026","passed","Mon Feb 02 06:58:29 UTC 2026","","test_RTP_send_MOCK","",""
"","698","Cannot send RTP with invalid amount","functional-tests.tests","Mon Feb 02 06:59:08 UTC 2026","passed","Mon Feb 02 06:59:08 UTC 2026","","test_availability_POSTE","",""
"","511","Unauthorized callback due to wrong certificate serial","functional-tests.tests","Mon Feb 02 06:57:49 UTC 2026","passed","Mon Feb 02 06:57:50 UTC 2026","","test_RTP_callback_DS_04","",""
