"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1003","Deactivation fails for activation by another service provider","functional-tests.tests.activation","Wed Jun 10 09:48:44 UTC 2026","passed","Wed Jun 10 09:48:45 UTC 2026","","test_debtor_deactivation","",""
"","490","Failed callback for non existing Service Provider - DS-04b compliant","functional-tests.tests.callbacks","Wed Jun 10 09:49:14 UTC 2026","passed","Wed Jun 10 09:49:14 UTC 2026","","test_RTP_callback_DS_04","",""
"","543","Sending to non-activated debtor returns 422 - through Web API","functional-tests.tests.send_rtp","Wed Jun 10 09:56:21 UTC 2026","passed","Wed Jun 10 09:56:21 UTC 2026","","test_RTP_send_MOCK","",""
"
Given a noticeNumber that does not correspond to any RTP in the database,
when the payee queries the delivery-status endpoint,
then the response must be HTTP 200 with status=PD_RTP_NOT_DELIVERED and
processingDate absent or null.
","549","Non-existent noticeNumber → PD_RTP_NOT_DELIVERED","functional-tests.tests.get_rtp","Wed Jun 10 09:52:26 UTC 2026","passed","Wed Jun 10 09:52:26 UTC 2026","","test_RTP_get_delivery_status","",""
"","540","Sending to non-activated debtor returns 422","functional-tests.tests.send_rtp","Wed Jun 10 09:55:52 UTC 2026","passed","Wed Jun 10 09:55:52 UTC 2026","","test_RTP_send_MOCK","",""
"","1603","An RTP sent when EPC response contains an unknown field is ignored and remains in status SENT","functional-tests.tests.send_rtp","Wed Jun 10 09:56:06 UTC 2026","passed","Wed Jun 10 09:56:07 UTC 2026","","test_RTP_send_MOCK","",""
"Test sending an UPDATE after CREATE VALID + DELETE with different statuses","2185","An UPDATE message with status EXPIRED after CREATE VALID and DELETE","functional-tests.tests.process_messages_sender","Wed Jun 10 09:55:01 UTC 2026","passed","Wed Jun 10 09:55:03 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"","1781","An RTP is sent to ICCREA service with activated fiscal code - through Web API","functional-tests.tests.send_rtp","Wed Jun 10 09:55:42 UTC 2026","failed","Wed Jun 10 09:55:43 UTC 2026","","test_RTP_send_ICCREA","",""
"Authenticated but not authorized: token of SP A tries to use OTP issued for SP B","1539","Test Takeover Fails with Wrong SP Token","functional-tests.tests.takeover","Wed Jun 10 09:57:15 UTC 2026","passed","Wed Jun 10 09:57:16 UTC 2026","","test_debtor_takeover","",""
"","521","All auth fixtures expose a valid Bearer token format","functional-tests.tests.auth","Wed Jun 10 09:48:46 UTC 2026","passed","Wed Jun 10 09:48:47 UTC 2026","","test_auth","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","2411","A DELETE message after CREATE PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Wed Jun 10 09:53:28 UTC 2026","passed","Wed Jun 10 09:53:30 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","495","Non-existent NextActivationId returns 200 with empty body","functional-tests.tests.activation","Wed Jun 10 09:48:40 UTC 2026","passed","Wed Jun 10 09:48:41 UTC 2026","","test_debtor_activation_list","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1534","A DELETE message after CREATE DRAFT","functional-tests.tests.process_messages_sender","Wed Jun 10 09:53:39 UTC 2026","passed","Wed Jun 10 09:53:40 UTC 2026","","test_RTP_process_sender_DELETE","",""
"Test sending a DELETE operation message via GPD message API after a CREATE","1547","A DELETE message after CREATE INVALID","functional-tests.tests.process_messages_sender","Wed Jun 10 09:53:25 UTC 2026","passed","Wed Jun 10 09:53:27 UTC 2026","","test_RTP_process_sender_DELETE","",""
"","502","RTP cancellation fails if resource ID does not exist","functional-tests.tests.cancel_rtp","Wed Jun 10 09:52:08 UTC 2026","passed","Wed Jun 10 09:52:09 UTC 2026","","test_RTP_cancel","",""
"Test sending a DELETE operation message via GPD message API after a standalone UPDATE (no prior CREATE)","1539","A DELETE message after standalone UPDATE PAID","functional-tests.tests.process_messages_sender","Wed Jun 10 09:54:13 UTC 2026","passed","Wed Jun 10 09:54:14 UTC 2026","","test_RTP_process_sender_DELETE","",""
"Test sending a CREATE operation message with different statuses via GPD message API","1754","A CREATE message with status PARTIALLY_PAID","functional-tests.tests.process_messages_sender","Wed Jun 10 09:53:10 UTC 2026","passed","Wed Jun 10 09:53:12 UTC 2026","","test_RTP_process_sender_CREATE","",""
"
Test RFC callback DS12P with CNCL status.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via GPD message (DELETE) → RTP to RFC_SENT
4. Send DS12P callback with CxlStsId CNCL (Cancelled As Per Request)
5. Verify callback is accepted (200)
6. Verify RTP status is CANCELLED
","2716","An RFC callback DS12P CNCL is successfully received and RTP status is CANCEL","functional-tests.tests.callbacks","Wed Jun 10 09:51:06 UTC 2026","passed","Wed Jun 10 09:51:09 UTC 2026","","test_RTP_callback_DS_12P","",""
"","2718","An RTP callback with status ACTC is successfully received","functional-tests.tests.callbacks","Wed Jun 10 09:49:20 UTC 2026","passed","Wed Jun 10 09:49:23 UTC 2026","","test_RTP_callback_DS_05","",""
"Test sending an UPDATE operation message with different statuses via GPD message API after a CREATE","1635","An UPDATE message with status PARTIALLY_PAID after CREATE","functional-tests.tests.process_messages_sender","Wed Jun 10 09:54:44 UTC 2026","passed","Wed Jun 10 09:54:46 UTC 2026","","test_RTP_process_sender_UPDATE","",""
"
Test RFC callback DS12N with RJCR status, cancel triggered via REST Web API with explicit reason.

Flow:
1. Activate payer
2. Send an RTP via GPD message (CREATE VALID)
3. Cancel the RTP via REST cancel endpoint with cancel_reason → RTP to RFC_SENT
4. Send DS12N callback with CxlStsId RJCR (Rejected Cancellation Request)
5. Verify callback is accepted (200)
6. Verify RTP status is ERROR_CANCEL
","3283","An RFC callback DS12N RJCR is successfully received and RTP status is ERROR_CANCEL - through Web API cancel","functional-tests.tests.callbacks","Wed Jun 10 09:50:28 UTC 2026","passed","Wed Jun 10 09:50:31 UTC 2026","","test_RTP_callback_DS_12N","",""
"Availability probe for takeover notification mock endpoint: expects 204 No Content","470","Test Takeover Notification Endpoint","functional-tests.tests.takeover","Wed Jun 10 09:57:02 UTC 2026","passed","Wed Jun 10 09:57:03 UTC 2026","","test_debtor_takeover","",""
