"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","461","A Service Provider tries to activates a debtor without having the correct credentials","","Thu May 08 07:08:27 GMT 2025","passed","Thu May 08 07:08:28 GMT 2025","","","",""
"","1615","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Thu May 08 07:08:26 GMT 2025","passed","Thu May 08 07:08:27 GMT 2025","","","",""
"","2475","Attempt to cancel a non-existing RTP","","Thu May 08 07:08:35 GMT 2025","passed","Thu May 08 07:08:37 GMT 2025","","","",""
"","1815","An authenticated Service Provider cannot send an RTP to an activated debtor","","Thu May 08 07:08:39 GMT 2025","passed","Thu May 08 07:08:41 GMT 2025","","","",""
"","4073","Successfully cancel a Request to Pay","","Thu May 08 07:08:28 GMT 2025","passed","Thu May 08 07:08:32 GMT 2025","","","",""
"","1458","A debtor Service Provider cannot send an RTP","","Thu May 08 07:08:42 GMT 2025","passed","Thu May 08 07:08:44 GMT 2025","","","",""
"","1","Successful login","","Thu May 08 07:08:44 GMT 2025","passed","Thu May 08 07:08:44 GMT 2025","","","",""
"","2905","Attempt to cancel an already cancelled RTP","","Thu May 08 07:08:32 GMT 2025","failed","Thu May 08 07:08:35 GMT 2025","","","",""
"","2057","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Thu May 08 07:08:37 GMT 2025","passed","Thu May 08 07:08:39 GMT 2025","","","",""
"","1853","A debtor Service Provider activates a debtor","","Thu May 08 07:08:24 GMT 2025","passed","Thu May 08 07:08:26 GMT 2025","","","",""
"","1094","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Thu May 08 07:08:41 GMT 2025","passed","Thu May 08 07:08:42 GMT 2025","","","",""
