"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1231","Find by payer id request bust contain lower case fiscal code","tests","Tue Feb 04 07:06:25 GMT 2025","passed","Tue Feb 04 07:06:26 GMT 2025","","test_activation","",""
"","831","A Service Provider with invalid client secret is not authenticated","tests","Tue Feb 04 07:06:28 GMT 2025","passed","Tue Feb 04 07:06:29 GMT 2025","","test_auth","",""
"","2578","Debtor fiscal code must be lower case during RTP send","tests","Tue Feb 04 07:06:32 GMT 2025","passed","Tue Feb 04 07:06:35 GMT 2025","","test_send_rtp","",""
"","1312","The activation request bust contain lower case fiscal code","tests","Tue Feb 04 07:06:24 GMT 2025","passed","Tue Feb 04 07:06:25 GMT 2025","","test_activation","",""
"","3789","The service returns the mocked server error","tests","Tue Feb 04 07:06:35 GMT 2025","passed","Tue Feb 04 07:06:39 GMT 2025","","test_send_rtp","",""
"","977","A Service Provider is authenticated","tests","Tue Feb 04 07:06:26 GMT 2025","passed","Tue Feb 04 07:06:27 GMT 2025","","test_auth","",""
"","31687","A debtor is activated by an authenticated service provider","tests","Tue Feb 04 07:05:52 GMT 2025","passed","Tue Feb 04 07:06:24 GMT 2025","","test_activation","",""
"","761","The RTP web page is reachable","tests","Tue Feb 04 07:06:29 GMT 2025","passed","Tue Feb 04 07:06:29 GMT 2025","","test_landing_page","",""
"","2903","An RTP is sent through API","tests","Tue Feb 04 07:06:29 GMT 2025","passed","Tue Feb 04 07:06:32 GMT 2025","","test_send_rtp","",""
"","423","A Service Provider with invalid client ID is not authenticated","tests","Tue Feb 04 07:06:27 GMT 2025","passed","Tue Feb 04 07:06:28 GMT 2025","","test_auth","",""
