"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1892","RTP form is filled and submitted","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_submission_v3","",""
"","4366","RTP form is filled and submitted","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_cancel_v4","",""
"","2955","RTP form cancellation with reason MODT","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_cancel_v3","",""
"","2285","RTP form cancellation with reason PAID","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_cancel_v3","",""
"","1941","RTP form is filled and submitted","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_submission_v4","",""
"","1217","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_submission_v4","",""
"","1184","Whitespaces is allowed in description and company name field","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_submission_v3","",""
"","2866","RTP form cancellation with reason MODT","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_cancel_v4","",""
"","5378","RTP form is filled and submitted","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_cancel_v3","",""
"","2842","RTP form cancellation with reason PAID","ux-tests.tests","2026-09-03","passed","2026-09-03","","test_RTP_cancel_v4","",""
