"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"OTP bound to payer1 should not work for payer2","1964","Test Takeover Fails with OTP Bound to Different Payer","functional-tests.tests","Wed Jan 28 06:32:42 UTC 2026","passed","Wed Jan 28 06:32:44 UTC 2026","","test_debtor_takeover","",""
"","633","Missing Version header returns 200","functional-tests.tests","Wed Jan 28 06:32:20 UTC 2026","passed","Wed Jan 28 06:32:21 UTC 2026","","test_debtor_activation_list","",""
"Authenticated but not authorized: token of SP A tries to use OTP issued for SP B","1979","Test Takeover Fails with Wrong SP Token","functional-tests.tests","Wed Jan 28 06:32:50 UTC 2026","passed","Wed Jan 28 06:32:52 UTC 2026","","test_debtor_takeover","",""
"","2770","An RTP callback with status REJECTED is successfully received","functional-tests.tests","Wed Jan 28 06:30:25 UTC 2026","passed","Wed Jan 28 06:30:27 UTC 2026","","test_RTP_callback_DS_08","",""
"","1692","An RTP is sent through POSTE API","functional-tests.tests","Wed Jan 28 06:31:51 UTC 2026","passed","Wed Jan 28 06:31:53 UTC 2026","","test_availability_POSTE","",""
"Test the takeover flow where a user changes service provider","4257","Test Takeover Flow","functional-tests.tests","Wed Jan 28 06:32:30 UTC 2026","passed","Wed Jan 28 06:32:34 UTC 2026","","test_debtor_takeover","",""
"","700","An RTP is sent through API","functional-tests.tests","Wed Jan 28 06:30:55 UTC 2026","passed","Wed Jan 28 06:30:56 UTC 2026","","test_RTP_send_MOCK","",""
"","1311","Debtor fiscal code must be lower case during RTP send","functional-tests.tests","Wed Jan 28 06:30:50 UTC 2026","passed","Wed Jan 28 06:30:52 UTC 2026","","test_RTP_send_MOCK","",""
"","2992","An RTP is sent to a CBI service with activated fiscal code","functional-tests.tests","Wed Jan 28 06:30:40 UTC 2026","failed","Wed Jan 28 06:30:43 UTC 2026","","test_RTP_send_CBI","",""
"","675","Non-existent NextActivationId returns 200 with empty body","functional-tests.tests","Wed Jan 28 06:32:22 UTC 2026","passed","Wed Jan 28 06:32:22 UTC 2026","","test_debtor_activation_list","",""
