"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3792","Successfully cancel a Request to Pay","","Wed Jun 25 10:35:32 GMT 2025","passed","Wed Jun 25 10:35:35 GMT 2025","","","",""
"","2799","An authenticated Service Provider cannot send an RTP to an activated debtor","","Wed Jun 25 10:35:46 GMT 2025","passed","Wed Jun 25 10:35:49 GMT 2025","","","",""
"","548","A Service Provider tries to activates a debtor without having the correct credentials","","Wed Jun 25 10:35:31 GMT 2025","passed","Wed Jun 25 10:35:32 GMT 2025","","","",""
"","3488","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Wed Jun 25 10:35:28 GMT 2025","passed","Wed Jun 25 10:35:31 GMT 2025","","","",""
"","4215","Attempt to cancel an already cancelled RTP","","Wed Jun 25 10:35:35 GMT 2025","passed","Wed Jun 25 10:35:40 GMT 2025","","","",""
"","1","Successful login","","Wed Jun 25 10:35:53 GMT 2025","passed","Wed Jun 25 10:35:53 GMT 2025","","","",""
"","3411","Attempt to cancel a non-existing RTP","","Wed Jun 25 10:35:40 GMT 2025","passed","Wed Jun 25 10:35:43 GMT 2025","","","",""
"","1675","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Wed Jun 25 10:35:49 GMT 2025","passed","Wed Jun 25 10:35:50 GMT 2025","","","",""
"","2209","A debtor Service Provider cannot send an RTP","","Wed Jun 25 10:35:50 GMT 2025","passed","Wed Jun 25 10:35:53 GMT 2025","","","",""
"","2870","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Wed Jun 25 10:35:43 GMT 2025","passed","Wed Jun 25 10:35:46 GMT 2025","","","",""
"","2607","A debtor Service Provider activates a debtor","","Wed Jun 25 10:35:25 GMT 2025","passed","Wed Jun 25 10:35:28 GMT 2025","","","",""
