"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Successful login","","Thu Jul 31 15:01:53 GMT 2025","passed","Thu Jul 31 15:01:53 GMT 2025","","","",""
"","1653","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Thu Jul 31 15:01:41 GMT 2025","passed","Thu Jul 31 15:01:43 GMT 2025","","","",""
"","738","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Thu Jul 31 15:01:50 GMT 2025","broken","Thu Jul 31 15:01:51 GMT 2025","","","",""
"","1650","Successfully cancel a Request to Pay","","Thu Jul 31 15:01:43 GMT 2025","broken","Thu Jul 31 15:01:45 GMT 2025","","","",""
"","737","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Thu Jul 31 15:01:49 GMT 2025","broken","Thu Jul 31 15:01:49 GMT 2025","","","",""
"","1667","A debtor Service Provider cannot send an RTP","","Thu Jul 31 15:01:51 GMT 2025","passed","Thu Jul 31 15:01:53 GMT 2025","","","",""
"","1728","Attempt to cancel a non-existing RTP","","Thu Jul 31 15:01:47 GMT 2025","broken","Thu Jul 31 15:01:49 GMT 2025","","","",""
"","1771","A debtor Service Provider activates a debtor","","Thu Jul 31 15:01:40 GMT 2025","passed","Thu Jul 31 15:01:41 GMT 2025","","","",""
"","845","An authenticated Service Provider cannot send an RTP to an activated debtor","","Thu Jul 31 15:01:49 GMT 2025","broken","Thu Jul 31 15:01:50 GMT 2025","","","",""
"","383","A Service Provider tries to activates a debtor without having the correct credentials","","Thu Jul 31 15:01:43 GMT 2025","passed","Thu Jul 31 15:01:43 GMT 2025","","","",""
"","1731","Attempt to cancel an already cancelled RTP","","Thu Jul 31 15:01:45 GMT 2025","broken","Thu Jul 31 15:01:47 GMT 2025","","","",""
