"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2335","Happy path: a debt position is deleted in DEV environment","tests","Wed Sep 17 07:21:02 GMT 2025","passed","Wed Sep 17 07:21:04 GMT 2025","","test_debt_position_create_delete","",""
"","1655","Debtor fiscal code must be lower case during RTP send","tests","Wed Sep 17 07:31:48 GMT 2025","passed","Wed Sep 17 07:31:49 GMT 2025","","test_send_rtp","",""
"","819","inexistent RTP -> empty body","tests","Wed Sep 17 07:31:33 GMT 2025","passed","Wed Sep 17 07:31:34 GMT 2025","","test_get_rtp","",""
"","1281","A debtor cannot be activated more than once","tests","Wed Sep 17 07:20:27 GMT 2025","passed","Wed Sep 17 07:20:28 GMT 2025","","test_activation","",""
"","2371","Happy path: a debt position is deleted in UAT environment","tests","Wed Sep 17 07:20:59 GMT 2025","passed","Wed Sep 17 07:21:01 GMT 2025","","test_debt_position_create_delete","",""
"","866","An RTP is sent through API","tests","Wed Sep 17 07:31:51 GMT 2025","failed","Wed Sep 17 07:31:52 GMT 2025","","test_send_rtp","",""
"","1955","Deactivation fails for activation by another service provider","tests","Wed Sep 17 07:20:51 GMT 2025","passed","Wed Sep 17 07:20:53 GMT 2025","","test_deactivation","",""
"","1034","Auth endpoint returns valid token","tests","Wed Sep 17 07:31:20 GMT 2025","passed","Wed Sep 17 07:31:21 GMT 2025","","test_debtor_service_provider_availability","",""
"","1702","An RTP is sent to Poste service with activated fiscal code","tests","Wed Sep 17 07:31:43 GMT 2025","passed","Wed Sep 17 07:31:45 GMT 2025","","test_send_rtp","",""
"","1369","A debtor is deactivated by an authenticated service provider","tests","Wed Sep 17 07:20:48 GMT 2025","passed","Wed Sep 17 07:20:50 GMT 2025","","test_deactivation","",""
"","2625","An RTP is sent to ICCREA service with activated fiscal code","tests","Wed Sep 17 07:31:45 GMT 2025","failed","Wed Sep 17 07:31:48 GMT 2025","","test_send_rtp","",""
"","387","The service returns the mocked server error","tests","Wed Sep 17 07:31:36 GMT 2025","passed","Wed Sep 17 07:31:36 GMT 2025","","test_mock","",""
"","554","A Service Provider with invalid client secret is not authenticated","tests","Wed Sep 17 07:20:34 GMT 2025","passed","Wed Sep 17 07:20:34 GMT 2025","","test_auth","",""
"","398","Get payees with invalid authorization","tests","Wed Sep 17 07:31:38 GMT 2025","passed","Wed Sep 17 07:31:38 GMT 2025","TestPayeesRegistry","test_payees_registry","",""
"","1742","An RTP is sent through API","tests","Wed Sep 17 07:31:38 GMT 2025","passed","Wed Sep 17 07:31:40 GMT 2025","","test_send_rtp","",""
"","887","Happy path: a debt position is created and published in UAT environment","tests","Wed Sep 17 07:20:53 GMT 2025","passed","Wed Sep 17 07:20:54 GMT 2025","","test_debt_position_create_delete","",""
"","3207","An RTP is sent to a CBI service with activated fiscal code","tests","Wed Sep 17 07:31:40 GMT 2025","failed","Wed Sep 17 07:31:43 GMT 2025","","test_send_rtp","",""
"","515","Get paginated list of payees successfully","tests","Wed Sep 17 07:31:37 GMT 2025","passed","Wed Sep 17 07:31:37 GMT 2025","TestPayeesRegistry","test_payees_registry","",""
"","394","Unauthorized request returns 401","tests","Wed Sep 17 07:20:32 GMT 2025","passed","Wed Sep 17 07:20:32 GMT 2025","","test_activation","",""
"","459","Failed callback for non existing Service Provider - DS-08P compliant","tests","Wed Sep 17 07:20:45 GMT 2025","passed","Wed Sep 17 07:20:45 GMT 2025","","test_callback","",""
"","973","An RTP is sent through POSTE API","tests","Wed Sep 17 07:31:25 GMT 2025","passed","Wed Sep 17 07:31:26 GMT 2025","","test_debtor_service_provider_availability","",""
"","3048","An RTP callback with status ACTC is successfully received","tests","Wed Sep 17 07:20:40 GMT 2025","passed","Wed Sep 17 07:20:43 GMT 2025","","test_callback","",""
"","828","RTP cancellation fails if ID does not exist","tests","Wed Sep 17 07:20:48 GMT 2025","passed","Wed Sep 17 07:20:48 GMT 2025","","test_cancel_rtp","",""
"","417","missing token → 401 Unauthorized","tests","Wed Sep 17 07:31:35 GMT 2025","passed","Wed Sep 17 07:31:35 GMT 2025","","test_get_rtp","",""
"","431","A Service Provider with invalid client ID is not authenticated","tests","Wed Sep 17 07:20:33 GMT 2025","passed","Wed Sep 17 07:20:34 GMT 2025","","test_auth","",""
"","3093","An RTP callback is successfully received","tests","Wed Sep 17 07:20:37 GMT 2025","passed","Wed Sep 17 07:20:40 GMT 2025","","test_callback","",""
"","1394","An RTP is sent through CBI API","tests","Wed Sep 17 07:31:21 GMT 2025","failed","Wed Sep 17 07:31:22 GMT 2025","","test_debtor_service_provider_availability","",""
"","1651","The response body contains a comprehensible error message","tests","Wed Sep 17 07:31:49 GMT 2025","passed","Wed Sep 17 07:31:51 GMT 2025","","test_send_rtp","",""
"","840","A Service Provider is authenticated","tests","Wed Sep 17 07:20:32 GMT 2025","passed","Wed Sep 17 07:20:33 GMT 2025","","test_auth","",""
"","2198","RTP is successfully cancelled","tests","Wed Sep 17 07:20:45 GMT 2025","passed","Wed Sep 17 07:20:48 GMT 2025","","test_cancel_rtp","",""
"","808","Cannot send RTP with invalid amount","tests","Wed Sep 17 07:31:26 GMT 2025","passed","Wed Sep 17 07:31:27 GMT 2025","","test_debtor_service_provider_availability","",""
"","391","Get payees with invalid authorization","tests","Wed Sep 17 07:31:53 GMT 2025","passed","Wed Sep 17 07:31:54 GMT 2025","TestServiceProvidersRegistry","test_service_providers_registry","",""
"","44","The RTP web page is reachable","tests","Wed Sep 17 07:31:35 GMT 2025","passed","Wed Sep 17 07:31:35 GMT 2025","","test_landing_page","",""
"","908","Happy path: a debt position is created and published in DEV environment","tests","Wed Sep 17 07:20:57 GMT 2025","passed","Wed Sep 17 07:20:58 GMT 2025","","test_debt_position_create_delete","",""
"","820","Deactivation fails for non-existing activation","tests","Wed Sep 17 07:20:50 GMT 2025","failed","Wed Sep 17 07:20:51 GMT 2025","","test_deactivation","",""
"
Verify that an already published debt position with VALID status
can be updated and changes are reflected in RTP lookups.
","298890","Happy path: an already published debt position with VALID status is updated","tests","Wed Sep 17 07:26:21 GMT 2025","failed","Wed Sep 17 07:31:20 GMT 2025","","test_debt_position_update","",""
"","814","Invalid pagination parameters returns 400","tests","Wed Sep 17 07:20:30 GMT 2025","passed","Wed Sep 17 07:20:31 GMT 2025","","test_activation","",""
"","1611","Get a page of activations","tests","Wed Sep 17 07:20:21 GMT 2025","failed","Wed Sep 17 07:20:23 GMT 2025","","test_activation","",""
"","561","Failed callback for non existing Service Provider - DS-04b compliant","tests","Wed Sep 17 07:20:44 GMT 2025","passed","Wed Sep 17 07:20:45 GMT 2025","","test_callback","",""
"","820","malformed rtp_id → 400 Bad Request","tests","Wed Sep 17 07:31:34 GMT 2025","passed","Wed Sep 17 07:31:35 GMT 2025","","test_get_rtp","",""
"
Verify that a newly published debt position with VALID status
can be updated and changes are reflected in RTP lookups.
","299182","Happy path: a newly published debt position with VALID status is updated","tests","Wed Sep 17 07:21:21 GMT 2025","failed","Wed Sep 17 07:26:20 GMT 2025","","test_debt_position_update","",""
"","661","Cannot send RTP with an amount over the POSTE limit","tests","Wed Sep 17 07:31:27 GMT 2025","passed","Wed Sep 17 07:31:28 GMT 2025","","test_debtor_service_provider_availability","",""
"","1504","Cannot send RTP with invalid amount","tests","Wed Sep 17 07:31:22 GMT 2025","passed","Wed Sep 17 07:31:24 GMT 2025","","test_debtor_service_provider_availability","",""
"","1801","Cannot send RTP with expired date","tests","Wed Sep 17 07:31:24 GMT 2025","passed","Wed Sep 17 07:31:25 GMT 2025","","test_debtor_service_provider_availability","",""
"","504","Unauthorized callback due to wrong certificate serial","tests","Wed Sep 17 07:20:44 GMT 2025","passed","Wed Sep 17 07:20:44 GMT 2025","","test_callback","",""
