"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3671","Successfully cancel a Request to Pay","","Sun Jul 06 07:09:47 GMT 2025","passed","Sun Jul 06 07:09:51 GMT 2025","","","",""
"","2877","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Sun Jul 06 07:09:59 GMT 2025","passed","Sun Jul 06 07:10:02 GMT 2025","","","",""
"","2806","An authenticated Service Provider cannot send an RTP to an activated debtor","","Sun Jul 06 07:10:02 GMT 2025","passed","Sun Jul 06 07:10:04 GMT 2025","","","",""
"","3053","A debtor Service Provider cannot send an RTP","","Sun Jul 06 07:10:07 GMT 2025","passed","Sun Jul 06 07:10:10 GMT 2025","","","",""
"","2491","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Sun Jul 06 07:10:04 GMT 2025","passed","Sun Jul 06 07:10:07 GMT 2025","","","",""
"","2857","A debtor Service Provider activates a debtor","","Sun Jul 06 07:09:41 GMT 2025","passed","Sun Jul 06 07:09:44 GMT 2025","","","",""
"","1","Successful login","","Sun Jul 06 07:10:10 GMT 2025","passed","Sun Jul 06 07:10:10 GMT 2025","","","",""
"","561","A Service Provider tries to activates a debtor without having the correct credentials","","Sun Jul 06 07:09:47 GMT 2025","passed","Sun Jul 06 07:09:47 GMT 2025","","","",""
"","2432","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Sun Jul 06 07:09:44 GMT 2025","passed","Sun Jul 06 07:09:47 GMT 2025","","","",""
"","3591","Attempt to cancel a non-existing RTP","","Sun Jul 06 07:09:55 GMT 2025","passed","Sun Jul 06 07:09:59 GMT 2025","","","",""
"","4061","Attempt to cancel an already cancelled RTP","","Sun Jul 06 07:09:51 GMT 2025","passed","Sun Jul 06 07:09:55 GMT 2025","","","",""
