"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2336","A debtor Service Provider cannot send an RTP","","Fri Mar 07 07:08:17 GMT 2025","passed","Fri Mar 07 07:08:19 GMT 2025","","","",""
"","3830","Debtor fiscal code must be lower case during RTP send","tests","Fri Mar 07 07:06:57 GMT 2025","passed","Fri Mar 07 07:07:01 GMT 2025","","test_send_rtp","",""
"","3438","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Fri Mar 07 07:08:08 GMT 2025","passed","Fri Mar 07 07:08:11 GMT 2025","","","",""
"","2075","Find by payer id request bust contain lower case fiscal code","tests","Fri Mar 07 07:06:41 GMT 2025","passed","Fri Mar 07 07:06:43 GMT 2025","","test_activation","",""
"","1","Successful login","","Fri Mar 07 07:08:19 GMT 2025","passed","Fri Mar 07 07:08:19 GMT 2025","","","",""
"","721","The RTP web page is reachable","tests","Fri Mar 07 07:06:47 GMT 2025","passed","Fri Mar 07 07:06:48 GMT 2025","","test_landing_page","",""
"","695","A Service Provider with invalid client ID is not authenticated","tests","Fri Mar 07 07:06:45 GMT 2025","passed","Fri Mar 07 07:06:46 GMT 2025","","test_auth","",""
"","33071","RTP form is filled and submitted","tests","Fri Mar 07 07:11:02 GMT 2025","broken","Fri Mar 07 07:11:36 GMT 2025","","test_navigation","",""
"","362","A Service Provider tries to activates a debtor without having the correct credentials","","Fri Mar 07 07:08:07 GMT 2025","passed","Fri Mar 07 07:08:08 GMT 2025","","","",""
"","2266","A debtor Service Provider activates a debtor","","Fri Mar 07 07:08:03 GMT 2025","passed","Fri Mar 07 07:08:05 GMT 2025","","","",""
"","30198","Comma is not allowed in amount field","tests","Fri Mar 07 07:11:36 GMT 2025","broken","Fri Mar 07 07:12:06 GMT 2025","","test_navigation","",""
"","3252","An authenticated Service Provider cannot send an RTP to an activated debtor","","Fri Mar 07 07:08:11 GMT 2025","passed","Fri Mar 07 07:08:14 GMT 2025","","","",""
"","30186","Whitespaces is allowed in description and company name field","tests","Fri Mar 07 07:12:06 GMT 2025","broken","Fri Mar 07 07:12:36 GMT 2025","","test_navigation","",""
"","5314","The service returns the mocked server error","tests","Fri Mar 07 07:07:01 GMT 2025","passed","Fri Mar 07 07:07:06 GMT 2025","","test_send_rtp","",""
"","2783","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Fri Mar 07 07:08:14 GMT 2025","passed","Fri Mar 07 07:08:17 GMT 2025","","","",""
"","9515","An RTP is sent through API","tests","Fri Mar 07 07:06:48 GMT 2025","passed","Fri Mar 07 07:06:57 GMT 2025","","test_send_rtp","",""
"","3814","The response body contains a comprehensible error message","tests","Fri Mar 07 07:07:06 GMT 2025","passed","Fri Mar 07 07:07:10 GMT 2025","","test_send_rtp","",""
"","9098","A debtor is activated by an authenticated service provider","tests","Fri Mar 07 07:06:30 GMT 2025","failed","Fri Mar 07 07:06:39 GMT 2025","","test_activation","",""
"","1359","A Service Provider with invalid client secret is not authenticated","tests","Fri Mar 07 07:06:46 GMT 2025","passed","Fri Mar 07 07:06:47 GMT 2025","","test_auth","",""
"","2327","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Fri Mar 07 07:08:05 GMT 2025","passed","Fri Mar 07 07:08:07 GMT 2025","","","",""
"","1409","A Service Provider is authenticated","tests","Fri Mar 07 07:06:43 GMT 2025","passed","Fri Mar 07 07:06:45 GMT 2025","","test_auth","",""
"","2287","The activation request bust contain lower case fiscal code","tests","Fri Mar 07 07:06:39 GMT 2025","failed","Fri Mar 07 07:06:41 GMT 2025","","test_activation","",""
