"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","545","A Service Provider tries to activates a debtor without having the correct credentials","","Thu Aug 14 10:22:21 GMT 2025","passed","Thu Aug 14 10:22:21 GMT 2025","","","",""
"","4131","Attempt to cancel an already cancelled RTP","","Thu Aug 14 10:22:25 GMT 2025","passed","Thu Aug 14 10:22:29 GMT 2025","","","",""
"","2816","A debtor Service Provider activates a debtor","","Thu Aug 14 10:22:15 GMT 2025","passed","Thu Aug 14 10:22:18 GMT 2025","","","",""
"","2810","An authenticated Service Provider cannot send an RTP to an activated debtor","","Thu Aug 14 10:22:36 GMT 2025","passed","Thu Aug 14 10:22:39 GMT 2025","","","",""
"","2","Successful login","","Thu Aug 14 10:22:43 GMT 2025","passed","Thu Aug 14 10:22:43 GMT 2025","","","",""
"","2295","A debtor Service Provider cannot send an RTP","","Thu Aug 14 10:22:40 GMT 2025","passed","Thu Aug 14 10:22:43 GMT 2025","","","",""
"","3703","Successfully cancel a Request to Pay","","Thu Aug 14 10:22:21 GMT 2025","passed","Thu Aug 14 10:22:25 GMT 2025","","","",""
"","3543","Attempt to cancel a non-existing RTP","","Thu Aug 14 10:22:29 GMT 2025","passed","Thu Aug 14 10:22:33 GMT 2025","","","",""
"","2950","An authenticated creditor Service Provider can send an RTP to an activated debtor","","Thu Aug 14 10:22:33 GMT 2025","passed","Thu Aug 14 10:22:36 GMT 2025","","","",""
"","2899","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","","Thu Aug 14 10:22:18 GMT 2025","passed","Thu Aug 14 10:22:21 GMT 2025","","","",""
"","1719","An authenticated Service Provider cannot send an RTP to an unactivated debtor","","Thu Aug 14 10:22:39 GMT 2025","passed","Thu Aug 14 10:22:40 GMT 2025","","","",""
