"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3095","An authenticated creditor Service Provider can send an RTP to an activated debtor","bdd-tests","Sat May 23 08:21:23 UTC 2026","passed","Sat May 23 08:21:27 UTC 2026","RTP_Sending","RTP","",""
"","2502","An authenticated Service Provider cannot send an RTP to an unactivated debtor","bdd-tests","Sat May 23 08:21:30 UTC 2026","failed","Sat May 23 08:21:33 UTC 2026","RTP_Sending","RTP","",""
"","3540","An authenticated Service Provider cannot send an RTP to an activated debtor","bdd-tests","Sat May 23 08:21:27 UTC 2026","passed","Sat May 23 08:21:30 UTC 2026","RTP_Sending","RTP","",""
"","2831","Takeover fails with invalid OTP","bdd-tests","Sat May 23 08:21:07 UTC 2026","passed","Sat May 23 08:21:10 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","2101","Takeover fails without authentication","bdd-tests","Sat May 23 08:21:10 UTC 2026","passed","Sat May 23 08:21:12 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","3591","Successfully cancel a Request to Pay","bdd-tests","Sat May 23 08:21:12 UTC 2026","passed","Sat May 23 08:21:16 UTC 2026","RTP_Cancellation","RTP","",""
"","2329","A debtor Service Provider tries to activates a debtor 2 times, failing the second attempt","bdd-tests","Sat May 23 08:20:59 UTC 2026","passed","Sat May 23 08:21:02 UTC 2026","Debtor_Activation","RTP","",""
"","1","Successful login","bdd-tests","Sat May 23 08:21:36 UTC 2026","broken","Sat May 23 08:21:36 UTC 2026","RTP_Web_Sending","RTP","",""
"","4485","Attempt to cancel an already cancelled RTP","bdd-tests","Sat May 23 08:21:16 UTC 2026","passed","Sat May 23 08:21:20 UTC 2026","RTP_Cancellation","RTP","",""
"","616","A Service Provider tries to activates a debtor without having the correct credentials","bdd-tests","Sat May 23 08:21:02 UTC 2026","passed","Sat May 23 08:21:02 UTC 2026","Debtor_Activation","RTP","",""
"","4814","A debtor Service Provider successfully takes over an activation from another provider","bdd-tests","Sat May 23 08:21:02 UTC 2026","passed","Sat May 23 08:21:07 UTC 2026","Debtor_Activation_Takeover","RTP","",""
"","3999","A debtor Service Provider activates a debtor","bdd-tests","Sat May 23 08:20:55 UTC 2026","passed","Sat May 23 08:20:59 UTC 2026","Debtor_Activation","RTP","",""
"","3479","A debtor Service Provider cannot send an RTP","bdd-tests","Sat May 23 08:21:33 UTC 2026","passed","Sat May 23 08:21:36 UTC 2026","RTP_Sending","RTP","",""
"","3401","Attempt to cancel a non-existing RTP","bdd-tests","Sat May 23 08:21:20 UTC 2026","passed","Sat May 23 08:21:23 UTC 2026","RTP_Cancellation","RTP","",""
